task_id,metric,n_train,model,supported_against,comparators_supported,comparators_required,supported_best,conclusion,decision_rule,confidence_level,bootstrap_draws,bootstrap_unit,bootstrap_index_sha256,family_contrasts
bdb2025_man_zone,primary_loss,30,set_transformer,[],0,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,40,linear_structure,[],0,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,40,boosted_structure,"[""linear_structure"", ""relnet"", ""attn_relnet"", ""set_transformer""]",4,4,True,supported_best,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,40,relnet,"[""linear_structure""]",1,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,40,attn_relnet,"[""linear_structure""]",1,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,40,set_transformer,"[""linear_structure""]",1,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,50,linear_structure,[],0,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,50,boosted_structure,"[""linear_structure"", ""relnet"", ""attn_relnet"", ""set_transformer""]",4,4,True,supported_best,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,50,relnet,"[""linear_structure""]",1,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,50,attn_relnet,"[""linear_structure""]",1,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,50,set_transformer,"[""linear_structure""]",1,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,60,linear_structure,[],0,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,60,boosted_structure,"[""linear_structure""]",1,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,60,relnet,"[""linear_structure""]",1,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,60,attn_relnet,"[""linear_structure""]",1,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,60,set_transformer,"[""linear_structure"", ""relnet""]",2,4,False,no_supported_best_claim,simultaneous_90pct_mean_loss_ci_beats_every_comparator,0.9,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
