metric,n_train,model_a,model_b,contrast,n_repeats,mean,sd,mcse,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper,confidence,max_t_critical,bootstrap_draws
mean_width_game_equal,160,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-1.0895258144272153,1.2149941987031365,0.12149941987031365,-1.2912623766410791,-0.8877892522133515,-1.5259313280131417,-0.6531203008412889,0.9,3.591832076661254,10000
mean_width_game_equal,160,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.8930544388252851,0.8277979470354574,0.08277979470354574,-1.0305012778479545,-0.7556075998026157,-1.1903855607409142,-0.5957233169096562,0.9,3.591832076661254,10000
mean_width_game_equal,160,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.19647137560193023,1.4874159874044215,0.14874159874044215,-0.050497859478527835,0.44344061068238827,-0.33778346988786706,0.7307262210917276,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,160,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.707727264229686,0.4751057170721437,0.04751057170721437,7.628841131149716,7.786613397309656,7.537077268791199,7.878377259668174,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,160,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,6.618201449802473,1.2914828422245088,0.1291482842224509,6.403764780864747,6.832638118740198,6.154322499886509,7.0820803997184365,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,160,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,6.814672825404402,0.8933566618802703,0.08933566618802703,6.666340675348915,6.963004975459888,6.493794114000344,7.135551536808459,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,160,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-1.0895258144272155,1.2149941987031365,0.12149941987031365,-1.2912623766410793,-0.8877892522133517,-1.525931328013142,-0.6531203008412891,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,160,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.8930544388252848,0.8277979470354575,0.08277979470354575,-1.0305012778479543,-0.7556075998026153,-1.1903855607409137,-0.5957233169096559,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,160,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.1964713756019305,1.4874159874044213,0.14874159874044213,-0.05049785947852753,0.44344061068238855,-0.33778346988786667,0.7307262210917277,0.9,3.591832076661254,10000
crps,240,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.0007510154032336931,6.185221709678727e-05,6.185221709678727e-06,0.0007407455158089383,0.0007612852906584479,0.0007287991254956075,0.0007732316809717787,0.9,3.591832076661254,10000
crps,240,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.001120489499869078,0.0003264144274747997,3.264144274747997e-05,0.0010662919370115274,0.0011746870627266288,0.0010032469187801778,0.0012377320809579785,0.9,3.591832076661254,10000
crps,240,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.0015498144014450168,0.0001236042037803398,1.236042037803398e-05,0.001529291268764677,0.0015703375341253566,0.001505417847050177,0.0015942109558398567,0.9,3.591832076661254,10000
crps,240,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,0.00036947409663538503,0.00033615253337023246,3.3615253337023244e-05,0.00031365962728732103,0.00042528856598344903,0.0002487337514343707,0.0004902144418363994,0.9,3.591832076661254,10000
crps,240,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,0.0007987989982113239,0.00012981087460696027,1.2981087460696027e-05,0.0007772453153961011,0.0008203526810265467,0.0007521731118800508,0.000845424884542597,0.9,3.591832076661254,10000
crps,240,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.000429324901575939,0.00035455838482371775,3.5455838482371776e-05,0.000370454340930642,0.000488195462221236,0.00030197348361003557,0.0005566763195418424,0.9,3.591832076661254,10000
coverage,240,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.023793054565087512,0.004432439979042125,0.0004432439979042125,0.023057096151009746,0.02452901297916528,0.02220099655562759,0.025385112574547435,0.9,3.591832076661254,10000
coverage,240,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.018544987456886118,0.006263592735919314,0.0006263592735919314,0.01750498605852485,0.019584988855247388,0.016295210126484376,0.02079476478728786,0.9,3.591832076661254,10000
coverage,240,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.013704038050096741,0.006290743521055627,0.0006290743521055627,0.012659528559383546,0.014748547540809936,0.011444508613599086,0.015963567486594398,0.9,3.591832076661254,10000
coverage,240,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.0052480671082013874,0.006530379964158572,0.0006530379964158571,-0.006332365621993331,-0.0041637685944094435,-0.00759366993100646,-0.0029024642853963147,0.9,3.591832076661254,10000
coverage,240,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.010089016514990768,0.006564879960318009,0.000656487996031801,-0.011179043377633287,-0.008998989652348249,-0.012447011157080856,-0.00773102187290068,0.9,3.591832076661254,10000
coverage,240,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,-0.004840949406789378,0.008126153813725601,0.0008126153813725601,-0.006190208799263751,-0.0034916900143150053,-0.007759727399591658,-0.0019221714139870988,0.9,3.591832076661254,10000
mean_width,240,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.916060322070053,0.4083727706779622,0.04083727706779622,7.848254468390869,7.983866175749237,7.769379680374439,8.062740963765666,0.9,3.591832076661254,10000
mean_width,240,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,7.0782734894575405,0.9373772329866936,0.09373772329866936,6.922632202707262,7.233914776207819,6.741583328120183,7.414963650794898,0.9,3.591832076661254,10000
mean_width,240,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,7.169303800716664,0.7421027202309208,0.07421027202309208,7.046085721363907,7.292521880069421,6.902752965246364,7.4358546361869635,0.9,3.591832076661254,10000
mean_width,240,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.8377868326125121,0.934201472886344,0.0934201472886344,-0.9929008189643653,-0.6826728462606588,-1.173336314250248,-0.5022373509747762,0.9,3.591832076661254,10000
mean_width,240,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.7467565213533885,0.7224413623065975,0.07224413623065976,-0.8667100462248627,-0.6268029964819144,-1.0062453272173577,-0.4872677154894194,0.9,3.591832076661254,10000
mean_width,240,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.09103031125912307,1.0934165480502234,0.10934165480502234,-0.09051960536339869,0.2725802278816448,-0.3017065517847783,0.48376717430302446,0.9,3.591832076661254,10000
mean_width_inclusive,240,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.916060322070053,0.4083727706779622,0.04083727706779622,7.848254468390869,7.983866175749237,7.769379680374439,8.062740963765666,0.9,3.591832076661254,10000
mean_width_inclusive,240,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,7.0782734894575405,0.9373772329866936,0.09373772329866936,6.922632202707262,7.233914776207819,6.741583328120183,7.414963650794898,0.9,3.591832076661254,10000
mean_width_inclusive,240,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,7.169303800716664,0.7421027202309208,0.07421027202309208,7.046085721363907,7.292521880069421,6.902752965246364,7.4358546361869635,0.9,3.591832076661254,10000
mean_width_inclusive,240,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.8377868326125117,0.934201472886344,0.0934201472886344,-0.9929008189643649,-0.6826728462606586,-1.1733363142502475,-0.5022373509747758,0.9,3.591832076661254,10000
mean_width_inclusive,240,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.7467565213533888,0.7224413623065975,0.07224413623065976,-0.8667100462248629,-0.6268029964819146,-1.006245327217358,-0.4872677154894196,0.9,3.591832076661254,10000
mean_width_inclusive,240,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.09103031125912298,1.0934165480502234,0.10934165480502234,-0.09051960536339879,0.2725802278816447,-0.3017065517847784,0.48376717430302435,0.9,3.591832076661254,10000
mean_q,240,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,-1.402540363631154,0.13114282489262005,0.013114282489262006,-1.424315202293833,-1.380765524968475,-1.4496446641384821,-1.3554360631238258,0.9,3.591832076661254,10000
mean_q,240,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,-0.17269403679534523,0.36229142170897544,0.036229142170897545,-0.23284858404598568,-0.11253948954470476,-0.30282303175469594,-0.042565041835994494,0.9,3.591832076661254,10000
mean_q,240,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.115433767028562,0.22463083563235497,0.022463083563235498,0.07813626174329516,0.15273127231382885,0.03475014294541057,0.19611739111171345,0.9,3.591832076661254,10000
mean_q,240,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,1.2298463268358086,0.3576874837700554,0.03576874837700554,1.1704562133688317,1.2892364403027856,1.101370989073255,1.3583216645983622,0.9,3.591832076661254,10000
mean_q,240,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,1.5179741306597163,0.23727224504853042,0.023727224504853043,1.4785776569350286,1.557370604384404,1.4327499245930422,1.6031983367263904,0.9,3.591832076661254,10000
mean_q,240,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.2881278038239073,0.3833799516992363,0.03833799516992363,0.224471735704344,0.3517838719434706,0.15042416301769138,0.42583144463012323,0.9,3.591832076661254,10000
crps_game_equal,240,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.0007598258583822999,5.99483841890046e-05,5.99483841890046e-06,0.0007498720816898067,0.0007697796350747932,0.000738293405454892,0.0007813583113097078,0.9,3.591832076661254,10000
crps_game_equal,240,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.0011099412731448038,0.0003272334770949888,3.272334770949888e-05,0.001055607716012683,0.0011642748302769246,0.0009924045031860862,0.0012274780431035213,0.9,3.591832076661254,10000
crps_game_equal,240,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.0015428537152930339,0.00012484610147962035,1.2484610147962036e-05,0.0015221243790170377,0.00156358305156903,0.0014980110920989732,0.0015876963384870945,0.9,3.591832076661254,10000
crps_game_equal,240,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,0.00035011541476250393,0.00033579628629246366,3.3579628629246366e-05,0.00029436009636416835,0.0004058707331608395,0.00022950302752960426,0.00047072780199540357,0.9,3.591832076661254,10000
crps_game_equal,240,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,0.0007830278569107339,0.00013142326392486786,1.3142326392486786e-05,0.0007612064543991602,0.0008048492594223077,0.0007358228274122481,0.0008302328864092198,0.9,3.591832076661254,10000
crps_game_equal,240,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.00043291244214823,0.00035451512288059325,3.545151228805933e-05,0.00037404906467770866,0.0004917758196187514,0.00030557656314582793,0.0005602483211506321,0.9,3.591832076661254,10000
coverage_game_equal,240,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.02297553127804557,0.004414947778727427,0.0004414947778727427,0.022242477253437982,0.023708585302653157,0.02138975617320382,0.02456130638288732,0.9,3.591832076661254,10000
coverage_game_equal,240,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.018064063886286154,0.006358646743402848,0.0006358646743402848,0.017008279804587922,0.019119847967984386,0.015780144752574957,0.02034798301999735,0.9,3.591832076661254,10000
coverage_game_equal,240,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.013308107698194847,0.00632451467048581,0.000632451467048581,0.012257990875697412,0.014358224520692282,0.011036448231918286,0.015579767164471408,0.9,3.591832076661254,10000
coverage_game_equal,240,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.004911467391759418,0.006577645288060035,0.0006577645288060035,-0.006003613798130589,-0.0038193209853882473,-0.007274047125214797,-0.00254888765830404,0.9,3.591832076661254,10000
coverage_game_equal,240,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.009667423579850726,0.006550347560333709,0.0006550347560333709,-0.010755037495652282,-0.00857980966404917,-0.012020198427899366,-0.007314648731802086,0.9,3.591832076661254,10000
coverage_game_equal,240,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,-0.004755956188091307,0.008144317861962291,0.0008144317861962291,-0.006108231523070646,-0.0034036808531119674,-0.0076812584020034425,-0.0018306539741791707,0.9,3.591832076661254,10000
mean_width_game_equal,240,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.838457124122751,0.405949555349994,0.0405949555349994,7.771053618973535,7.9058606292719675,7.692646860681503,7.984267387564,0.9,3.591832076661254,10000
mean_width_game_equal,240,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,6.996630598552584,0.9323789380949766,0.09323789380949767,6.841819224265643,7.1514419728395255,6.661735740807295,7.331525456297873,0.9,3.591832076661254,10000
mean_width_game_equal,240,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,7.0948059668936505,0.7414085933131883,0.07414085933131884,6.971703139760429,7.217908794026872,6.828504450156189,7.361107483631112,0.9,3.591832076661254,10000
mean_width_game_equal,240,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.8418265255701683,0.9349192996288023,0.09349192996288022,-0.9970596992394946,-0.6865933519008421,-1.1776338385198089,-0.5060192126205278,0.9,3.591832076661254,10000
mean_width_game_equal,240,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.7436511572291018,0.7227232911077612,0.07227232911077612,-0.8636514933093837,-0.6236508211488199,-1.0032412271842064,-0.4840610872739972,0.9,3.591832076661254,10000
mean_width_game_equal,240,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.0981753683410666,1.0944695143057197,0.10944695143057197,-0.08354938186727617,0.2799001185494094,-0.2949397025000481,0.4912904391821813,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,240,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.838457124122751,0.4059495553499939,0.04059495553499939,7.771053618973535,7.9058606292719675,7.692646860681503,7.984267387564,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,240,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,6.996630598552584,0.9323789380949766,0.09323789380949767,6.841819224265643,7.1514419728395255,6.661735740807295,7.331525456297873,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,240,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,7.0948059668936505,0.7414085933131882,0.07414085933131882,6.971703139760429,7.217908794026872,6.828504450156189,7.361107483631112,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,240,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.8418265255701681,0.9349192996288025,0.09349192996288025,-0.9970596992394943,-0.6865933519008419,-1.1776338385198089,-0.5060192126205274,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,240,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.7436511572291015,0.7227232911077607,0.07227232911077607,-0.8636514933093833,-0.6236508211488196,-1.0032412271842057,-0.4840610872739971,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,240,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.09817536834106663,1.0944695143057197,0.10944695143057197,-0.08354938186727615,0.27990011854940944,-0.2949397025000481,0.4912904391821813,0.9,3.591832076661254,10000
crps,360,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.0008809443044927991,5.7537965116991135e-05,5.7537965116991135e-06,0.0008713907516512524,0.0008904978573343457,0.0008602776336194966,0.0009016109753661015,0.9,3.591832076661254,10000
crps,360,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.001277759104258305,0.0003946452442521658,3.946452442521658e-05,0.0012122325569262587,0.0013432856515903512,0.0011360091595376306,0.0014195090489789793,0.9,3.591832076661254,10000
crps,360,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.0016968606367573752,0.00010253854605240264,1.0253854605240263e-05,0.0016798352272557502,0.0017138860462590003,0.0016600305128768526,0.001733690760637898,0.9,3.591832076661254,10000
crps,360,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,0.0003968147997655061,0.0003914071535172639,3.914071535172639e-05,0.00033182590215532115,0.00046180369737569105,0.00025622792286170766,0.0005374016766693045,0.9,3.591832076661254,10000
crps,360,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,0.000815916332264576,0.00010411200735743361,1.0411200735743361e-05,0.0007986296666394301,0.0008332029978897218,0.0007785210475053737,0.0008533116170237783,0.9,3.591832076661254,10000
crps,360,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.00041910153249907,0.0003984512425768634,3.984512425768634e-05,0.00035294304057120957,0.0004852600244269305,0.00027598453709175877,0.0005622185279063813,0.9,3.591832076661254,10000
coverage,360,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.022058164863548738,0.00444193027821417,0.000444193027821417,0.021320630688589647,0.022795699038507828,0.02046269809799049,0.023653631629106987,0.9,3.591832076661254,10000
coverage,360,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.018544014761153603,0.007551648006279565,0.0007551648006279565,0.01729014580485561,0.019797883717451597,0.01583158960709261,0.021256439915214597,0.9,3.591832076661254,10000
coverage,360,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.011224046381993041,0.007909816731236268,0.0007909816731236268,0.00991070740736705,0.012537385356619033,0.008382973036416412,0.01406511972756967,0.9,3.591832076661254,10000
coverage,360,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.003514150102395136,0.0076156016232237,0.00076156016232237,-0.004778637860690063,-0.002249662344100209,-0.006249546321731976,-0.0007787538830582963,0.9,3.591832076661254,10000
coverage,360,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.010834118481555702,0.008106454614416524,0.0008106454614416524,-0.012180107036398734,-0.00948812992671267,-0.013745820852761693,-0.00792241611034971,0.9,3.591832076661254,10000
coverage,360,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,-0.007319968379160562,0.010066011143283296,0.0010066011143283296,-0.008991319967028167,-0.005648616791292956,-0.010935510550008017,-0.0037044262083131057,0.9,3.591832076661254,10000
mean_width,360,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.950241056526811,0.39765592373148506,0.03976559237314851,7.884214618636658,8.016267494416963,7.8074097262935,8.093072386760122,0.9,3.591832076661254,10000
mean_width,360,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,7.483464568315934,1.2080354718053807,0.12080354718053807,7.282883426961888,7.684045709669981,7.049558512578416,7.9173706240534525,0.9,3.591832076661254,10000
mean_width,360,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,7.129623382477779,0.757625968315736,0.0757625968315736,7.0038278367417535,7.255418928213804,6.8574968569669785,7.401749907988579,0.9,3.591832076661254,10000
mean_width,360,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.4667764882108766,1.2303833695630848,0.12303833695630848,-0.6710682547441695,-0.2624847216775836,-0.9087095335496012,-0.02484344287215201,0.9,3.591832076661254,10000
mean_width,360,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.8206176740490299,0.8077165896380935,0.08077165896380935,-0.9547302222493593,-0.6865051258487004,-1.1107359096003837,-0.530499438497676,0.9,3.591832076661254,10000
mean_width,360,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,-0.3538411858381534,1.395527440314527,0.1395527440314527,-0.5855533278258803,-0.12212904385042647,-0.8550912082364226,0.14740883656011583,0.9,3.591832076661254,10000
mean_width_inclusive,360,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.950241056526811,0.39765592373148506,0.03976559237314851,7.884214618636658,8.016267494416963,7.8074097262935,8.093072386760122,0.9,3.591832076661254,10000
mean_width_inclusive,360,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,7.483464568315934,1.2080354718053805,0.12080354718053805,7.282883426961888,7.684045709669981,7.049558512578416,7.9173706240534525,0.9,3.591832076661254,10000
mean_width_inclusive,360,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,7.129623382477779,0.757625968315736,0.0757625968315736,7.0038278367417535,7.255418928213804,6.8574968569669785,7.401749907988579,0.9,3.591832076661254,10000
mean_width_inclusive,360,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.4667764882108764,1.2303833695630848,0.12303833695630848,-0.6710682547441694,-0.2624847216775834,-0.9087095335496009,-0.024843442872151844,0.9,3.591832076661254,10000
mean_width_inclusive,360,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.8206176740490299,0.8077165896380933,0.08077165896380933,-0.9547302222493593,-0.6865051258487004,-1.1107359096003837,-0.530499438497676,0.9,3.591832076661254,10000
mean_width_inclusive,360,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,-0.3538411858381534,1.395527440314527,0.1395527440314527,-0.5855533278258803,-0.12212904385042647,-0.8550912082364226,0.14740883656011583,0.9,3.591832076661254,10000
mean_q,360,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,-1.0852062046521702,0.11800273336810838,0.011800273336810838,-1.104799274139194,-1.0656131351651463,-1.1275908049366978,-1.0428216043676426,0.9,3.591832076661254,10000
mean_q,360,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,-0.12722110516828306,0.4317792198754825,0.04317792198754825,-0.19891334497159974,-0.05552886536496639,-0.2823089503667361,0.027866740030170006,0.9,3.591832076661254,10000
mean_q,360,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.18282785419903191,0.19625557592794088,0.019625557592794086,0.1502417519400545,0.21541395645800931,0.11233614691487129,0.25331956148319257,0.9,3.591832076661254,10000
mean_q,360,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,0.9579850994838871,0.4408542765530696,0.04408542765530696,0.8847860452957885,1.0311841536719857,0.7996376463182264,1.1163325526495478,0.9,3.591832076661254,10000
mean_q,360,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,1.2680340588512022,0.2100320558120873,0.02100320558120873,1.2331605220561566,1.302907595646248,1.192594071331906,1.3434740463704984,0.9,3.591832076661254,10000
mean_q,360,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.3100489593673149,0.46832014001149375,0.04683201400114938,0.23228949750134262,0.3878084212332872,0.14183622926333764,0.4782616894712922,0.9,3.591832076661254,10000
crps_game_equal,360,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.000888066312863382,5.649498109037716e-05,5.6494981090377155e-06,0.0008786859361672011,0.0008974466895595629,0.0008677742643383032,0.0009083583613884608,0.9,3.591832076661254,10000
crps_game_equal,360,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.0012686374408913653,0.00039803717959922835,3.9803717959922835e-05,0.0012025476996141147,0.0013347271821686159,0.0011256691699525368,0.0014116057118301938,0.9,3.591832076661254,10000
crps_game_equal,360,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.001688002880461345,0.00010278433620677407,1.0278433620677407e-05,0.0016709366601798646,0.0017050691007428254,0.0016510844728847623,0.0017249212880379276,0.9,3.591832076661254,10000
crps_game_equal,360,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,0.000380571128027983,0.0003931317532914645,3.9313175329146446e-05,0.0003152958793965229,0.00044584637665944307,0.00023936480384534692,0.0005217774522106191,0.9,3.591832076661254,10000
crps_game_equal,360,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,0.0007999365675979631,0.00010558261027591557,1.0558261027591556e-05,0.0007824057243648313,0.0008174674108310949,0.0007620130669652973,0.0008378600682306289,0.9,3.591832076661254,10000
crps_game_equal,360,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.00041936543956998,0.0004025380781193306,4.025380781193306e-05,0.0003525283730830387,0.00048620250605692133,0.0002747805214633215,0.0005639503576766385,0.9,3.591832076661254,10000
coverage_game_equal,360,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.021333377676098143,0.0044357692834422705,0.00044357692834422706,0.020596866467262206,0.02206988888493408,0.01974012383640448,0.022926631515791808,0.9,3.591832076661254,10000
coverage_game_equal,360,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.018074438988809255,0.007518953901378515,0.0007518953901378515,0.01682599853277442,0.01932287944484409,0.015373757008218393,0.020775120969400117,0.9,3.591832076661254,10000
coverage_game_equal,360,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.01078875852724614,0.007933989070536095,0.0007933989070536095,0.00947140599878078,0.012106111055711499,0.007939002883303004,0.013638514171189275,0.9,3.591832076661254,10000
coverage_game_equal,360,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.00325893868728889,0.007530608094549561,0.0007530608094549561,-0.004509314195250896,-0.002008563179326885,-0.00596380665836569,-0.0005540707162120903,0.9,3.591832076661254,10000
coverage_game_equal,360,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.010544619148852004,0.008123343612485952,0.0008123343612485952,-0.011893411937997882,-0.009195826359706125,-0.013462387764558839,-0.007626850533145168,0.9,3.591832076661254,10000
coverage_game_equal,360,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,-0.0072856804615631125,0.01004997678502864,0.001004997678502864,-0.008954369718766874,-0.005616991204359351,-0.010895463360179793,-0.0036758975629464312,0.9,3.591832076661254,10000
mean_width_game_equal,360,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.872527906793331,0.3913812378220451,0.039138123782204506,7.80754331220226,7.9375125013844015,7.73195033837207,8.013105475214592,0.9,3.591832076661254,10000
mean_width_game_equal,360,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,7.401636720436704,1.2147848019669432,0.12147848019669431,7.199934926271728,7.60333851460168,6.965306418642158,7.83796702223125,0.9,3.591832076661254,10000
mean_width_game_equal,360,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,7.0551007057266455,0.7542065528771275,0.07542065528771275,6.929872916705921,7.18032849474737,6.784202376821428,7.325999034631863,0.9,3.591832076661254,10000
