metric,base_metric,aggregation,n_train,model_a,model_a_display_name,model_b,model_b_display_name,mean_width_a,mean_width_b,width_mean_difference_a_minus_b,width_simultaneous_lower,width_simultaneous_upper,coverage_metric,coverage_target,coverage_lcb_a,coverage_lcb_b,coverage_qualified_a,coverage_qualified_b,both_coverage_qualified,sharper_model,sharper_model_display_name,sharper_at_controlled_coverage,sharpness_status
mean_width_inclusive,mean_width_inclusive,play,160,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,22.648846684907923,15.946365051650519,6.702481633257398,6.241997476239688,7.162965790275108,coverage,0.9,0.9365289292962019,0.9162204314982336,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,160,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,22.648846684907923,15.761510353136542,6.887336331771376,6.565373897589883,7.209298765952869,coverage,0.9,0.9365289292962019,0.9217181957653495,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,160,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,14.865484550986505,15.946365051650519,-1.080880500664014,-1.515056541751259,-0.6467044595767693,coverage,0.9,0.9122651927473799,0.9162204314982336,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,160,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,14.865484550986505,15.761510353136542,-0.8960258021500351,-1.1933013663723249,-0.5987502379277454,coverage,0.9,0.9122651927473799,0.9217181957653495,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,160,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,15.946365051650519,15.761510353136542,0.18485469851397873,-0.34756080546389456,0.717270202491852,coverage,0.9,0.9162204314982336,0.9217181957653495,True,True,True,,,False,inconclusive_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,160,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,21.593809914873074,13.886082650643388,7.707727264229687,7.5370772687912,7.8783772596681745,coverage_game_equal,0.9,0.9361983003132616,0.9127431472923925,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,160,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,21.593809914873074,14.975608465070607,6.618201449802473,6.154322499886509,7.0820803997184365,coverage_game_equal,0.9,0.9361983003132616,0.9165260359954959,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,160,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,21.593809914873074,14.779137089468673,6.814672825404402,6.493794114000344,7.135551536808459,coverage_game_equal,0.9,0.9361983003132616,0.9218587620461778,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,160,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,13.886082650643388,14.975608465070607,-1.0895258144272153,-1.5259313280131417,-0.6531203008412889,coverage_game_equal,0.9,0.9127431472923925,0.9165260359954959,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,160,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,13.886082650643388,14.779137089468673,-0.8930544388252851,-1.1903855607409142,-0.5957233169096562,coverage_game_equal,0.9,0.9127431472923925,0.9218587620461778,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,160,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,14.975608465070607,14.779137089468673,0.19647137560193023,-0.33778346988786706,0.7307262210917276,coverage_game_equal,0.9,0.9165260359954959,0.9218587620461778,True,True,True,,,False,inconclusive_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,160,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,22.593809914873074,14.886082650643388,7.707727264229686,7.537077268791199,7.878377259668174,coverage_game_equal,0.9,0.9361983003132616,0.9127431472923925,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,160,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,22.593809914873074,15.975608465070607,6.618201449802473,6.154322499886509,7.0820803997184365,coverage_game_equal,0.9,0.9361983003132616,0.9165260359954959,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,160,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,22.593809914873074,15.779137089468673,6.814672825404402,6.493794114000344,7.135551536808459,coverage_game_equal,0.9,0.9361983003132616,0.9218587620461778,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,160,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,14.886082650643388,15.975608465070607,-1.0895258144272155,-1.525931328013142,-0.6531203008412891,coverage_game_equal,0.9,0.9127431472923925,0.9165260359954959,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,160,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,14.886082650643388,15.779137089468673,-0.8930544388252848,-1.1903855607409137,-0.5957233169096559,coverage_game_equal,0.9,0.9127431472923925,0.9218587620461778,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,160,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,15.975608465070607,15.779137089468673,0.1964713756019305,-0.33778346988786667,0.7307262210917277,coverage_game_equal,0.9,0.9165260359954959,0.9218587620461778,True,True,True,,,False,inconclusive_at_controlled_coverage
mean_width,mean_width,play,240,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,21.61244221948263,13.696381897412577,7.916060322070053,7.769379680374439,8.062740963765666,coverage,0.9,0.9363068151740476,0.912336059024846,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width,mean_width,play,240,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,21.61244221948263,14.534168730025087,7.0782734894575405,6.741583328120183,7.414963650794898,coverage,0.9,0.9363068151740476,0.917199904165768,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width,mean_width,play,240,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,21.61244221948263,14.443138418765963,7.169303800716664,6.902752965246364,7.4358546361869635,coverage,0.9,0.9363068151740476,0.9220413665662589,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width,mean_width,play,240,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,13.696381897412577,14.534168730025087,-0.8377868326125121,-1.173336314250248,-0.5022373509747762,coverage,0.9,0.912336059024846,0.917199904165768,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width,mean_width,play,240,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,13.696381897412577,14.443138418765963,-0.7467565213533885,-1.0062453272173577,-0.4872677154894194,coverage,0.9,0.912336059024846,0.9220413665662589,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width,mean_width,play,240,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,14.534168730025087,14.443138418765963,0.09103031125912307,-0.3017065517847783,0.48376717430302446,coverage,0.9,0.917199904165768,0.9220413665662589,True,True,True,,,False,inconclusive_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,240,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,22.61244221948263,14.696381897412577,7.916060322070053,7.769379680374439,8.062740963765666,coverage,0.9,0.9363068151740476,0.912336059024846,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,240,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,22.61244221948263,15.534168730025087,7.0782734894575405,6.741583328120183,7.414963650794898,coverage,0.9,0.9363068151740476,0.917199904165768,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,240,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,22.61244221948263,15.443138418765963,7.169303800716664,6.902752965246364,7.4358546361869635,coverage,0.9,0.9363068151740476,0.9220413665662589,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,240,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,14.696381897412577,15.534168730025087,-0.8377868326125117,-1.1733363142502475,-0.5022373509747758,coverage,0.9,0.912336059024846,0.917199904165768,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,240,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,14.696381897412577,15.443138418765963,-0.7467565213533888,-1.006245327217358,-0.4872677154894196,coverage,0.9,0.912336059024846,0.9220413665662589,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,240,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,15.534168730025087,15.443138418765963,0.09103031125912298,-0.3017065517847784,0.48376717430302435,coverage,0.9,0.917199904165768,0.9220413665662589,True,True,True,,,False,inconclusive_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,240,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,21.557506419473516,13.719049295350763,7.838457124122751,7.692646860681503,7.984267387564,coverage_game_equal,0.9,0.9359742505656072,0.9128440440882899,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,240,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,21.557506419473516,14.56087582092093,6.996630598552584,6.661735740807295,7.331525456297873,coverage_game_equal,0.9,0.9359742505656072,0.9173616122198783,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,240,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,21.557506419473516,14.462700452579863,7.0948059668936505,6.828504450156189,7.361107483631112,coverage_game_equal,0.9,0.9359742505656072,0.9221245608122915,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,240,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,13.719049295350763,14.56087582092093,-0.8418265255701683,-1.1776338385198089,-0.5060192126205278,coverage_game_equal,0.9,0.9128440440882899,0.9173616122198783,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,240,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,13.719049295350763,14.462700452579863,-0.7436511572291018,-1.0032412271842064,-0.4840610872739972,coverage_game_equal,0.9,0.9128440440882899,0.9221245608122915,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,240,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,14.56087582092093,14.462700452579863,0.0981753683410666,-0.2949397025000481,0.4912904391821813,coverage_game_equal,0.9,0.9173616122198783,0.9221245608122915,True,True,True,,,False,inconclusive_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,240,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,22.557506419473516,14.719049295350763,7.838457124122751,7.692646860681503,7.984267387564,coverage_game_equal,0.9,0.9359742505656072,0.9128440440882899,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,240,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,22.557506419473516,15.56087582092093,6.996630598552584,6.661735740807295,7.331525456297873,coverage_game_equal,0.9,0.9359742505656072,0.9173616122198783,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,240,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,22.557506419473516,15.462700452579863,7.0948059668936505,6.828504450156189,7.361107483631112,coverage_game_equal,0.9,0.9359742505656072,0.9221245608122915,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,240,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,14.719049295350763,15.56087582092093,-0.8418265255701681,-1.1776338385198089,-0.5060192126205274,coverage_game_equal,0.9,0.9128440440882899,0.9173616122198783,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,240,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,14.719049295350763,15.462700452579863,-0.7436511572291015,-1.0032412271842057,-0.4840610872739971,coverage_game_equal,0.9,0.9128440440882899,0.9221245608122915,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,240,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,15.56087582092093,15.462700452579863,0.09817536834106663,-0.2949397025000481,0.4912904391821813,coverage_game_equal,0.9,0.9173616122198783,0.9221245608122915,True,True,True,,,False,inconclusive_at_controlled_coverage
mean_width,mean_width,play,360,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,21.594451071720012,13.64421001519321,7.950241056526811,7.8074097262935,8.093072386760122,coverage,0.9,0.9361549189658648,0.9138959063080475,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width,mean_width,play,360,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,21.594451071720012,14.110986503404083,7.483464568315934,7.049558512578416,7.9173706240534525,coverage,0.9,0.9361549189658648,0.9167982903356343,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width,mean_width,play,360,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,21.594451071720012,14.464827689242238,7.129623382477779,6.8574968569669785,7.401749907988579,coverage,0.9,0.9361549189658648,0.9240897456141901,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width,mean_width,play,360,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,13.64421001519321,14.110986503404083,-0.4667764882108766,-0.9087095335496012,-0.02484344287215201,coverage,0.9,0.9138959063080475,0.9167982903356343,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width,mean_width,play,360,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,13.64421001519321,14.464827689242238,-0.8206176740490299,-1.1107359096003837,-0.530499438497676,coverage,0.9,0.9138959063080475,0.9240897456141901,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width,mean_width,play,360,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,14.110986503404083,14.464827689242238,-0.3538411858381534,-0.8550912082364226,0.14740883656011583,coverage,0.9,0.9167982903356343,0.9240897456141901,True,True,True,,,False,inconclusive_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,360,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,22.594451071720012,14.64421001519321,7.950241056526811,7.8074097262935,8.093072386760122,coverage,0.9,0.9361549189658648,0.9138959063080475,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,360,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,22.594451071720012,15.110986503404083,7.483464568315934,7.049558512578416,7.9173706240534525,coverage,0.9,0.9361549189658648,0.9167982903356343,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,360,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,22.594451071720012,15.46482768924224,7.129623382477779,6.8574968569669785,7.401749907988579,coverage,0.9,0.9361549189658648,0.9240897456141901,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,360,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,14.64421001519321,15.110986503404083,-0.4667764882108764,-0.9087095335496009,-0.024843442872151844,coverage,0.9,0.9138959063080475,0.9167982903356343,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,360,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,14.64421001519321,15.46482768924224,-0.8206176740490299,-1.1107359096003837,-0.530499438497676,coverage,0.9,0.9138959063080475,0.9240897456141901,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,360,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,15.110986503404083,15.46482768924224,-0.3538411858381534,-0.8550912082364226,0.14740883656011583,coverage,0.9,0.9167982903356343,0.9240897456141901,True,True,True,,,False,inconclusive_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,360,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,21.53983723053233,13.667309323739,7.872527906793331,7.73195033837207,8.013105475214592,coverage_game_equal,0.9,0.9358385554545975,0.914319856646462,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,360,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,21.53983723053233,14.138200510095627,7.401636720436704,6.965306418642158,7.83796702223125,coverage_game_equal,0.9,0.9358385554545975,0.9169896552349333,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,360,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,21.53983723053233,14.484736524805687,7.0551007057266455,6.784202376821428,7.325999034631863,coverage_game_equal,0.9,0.9358385554545975,0.9242262564808963,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,360,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,13.667309323739,14.138200510095627,-0.470891186356626,-0.91468581755437,-0.027096555158882096,coverage_game_equal,0.9,0.914319856646462,0.9169896552349333,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,360,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,13.667309323739,14.484736524805687,-0.8174272010666858,-1.1077431655693055,-0.527111236564066,coverage_game_equal,0.9,0.914319856646462,0.9242262564808963,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,360,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,14.138200510095627,14.484736524805687,-0.3465360147100596,-0.8496501404914651,0.15657811107134584,coverage_game_equal,0.9,0.9169896552349333,0.9242262564808963,True,True,True,,,False,inconclusive_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,360,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,22.53983723053233,14.667309323739,7.872527906793331,7.73195033837207,8.013105475214592,coverage_game_equal,0.9,0.9358385554545975,0.914319856646462,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,360,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,22.53983723053233,15.138200510095627,7.401636720436704,6.965306418642158,7.83796702223125,coverage_game_equal,0.9,0.9358385554545975,0.9169896552349333,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,360,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,22.53983723053233,15.484736524805687,7.055100705726646,6.784202376821429,7.325999034631864,coverage_game_equal,0.9,0.9358385554545975,0.9242262564808963,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,360,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,14.667309323739,15.138200510095627,-0.47089118635662613,-0.9146858175543702,-0.027096555158882096,coverage_game_equal,0.9,0.914319856646462,0.9169896552349333,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,360,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,14.667309323739,15.484736524805687,-0.8174272010666855,-1.1077431655693053,-0.5271112365640658,coverage_game_equal,0.9,0.914319856646462,0.9242262564808963,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,360,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,15.138200510095627,15.484736524805687,-0.34653601471005957,-0.8496501404914651,0.156578111071346,coverage_game_equal,0.9,0.9169896552349333,0.9242262564808963,True,True,True,,,False,inconclusive_at_controlled_coverage
