task_id,model,metric,from_n_train,to_n_train,definition,repeats,change_mean,change_sd,change_mcse,change_median,change_q10,change_q25,change_q75,change_q90,change_iqr
bdb2023_sack,linear_structure,mean_entropy,20,60,value_at_largest_minus_value_at_20,100,-0.0011638151133820413,0.0054059717544884325,0.0005405971754488433,-0.001529441274880472,-0.007815432313064252,-0.004705521071211083,0.0016775945470906134,0.006164745602713416,0.006383115618301696
bdb2023_sack,relnet,mean_entropy,20,60,value_at_largest_minus_value_at_20,100,-0.00024337169754736572,0.0050697144201207415,0.0005069714420120741,-0.00011397157243479838,-0.005721033891465621,-0.00399081135487904,0.0027671997870774637,0.006223879254413441,0.006758011141956503
bdb2023_sack,set_transformer,mean_entropy,20,60,value_at_largest_minus_value_at_20,100,-0.0004411118066090469,0.005831659163652901,0.00058316591636529,-0.00040297381015363953,-0.0077583521604723035,-0.002755895022113923,0.0034067796167128253,0.00679869969391123,0.006162674638826748
bdb2023_sack,attn_relnet,mean_va_imprecision,20,60,value_at_largest_minus_value_at_20,100,0.00039050493472162835,0.0019539982817897003,0.00019539982817897003,0.0003395348944188084,-0.0023161762208254175,-0.0008446982241769739,0.001997476408690687,0.0028672128018898445,0.002842174632867661
bdb2023_sack,boosted_structure,mean_va_imprecision,20,60,value_at_largest_minus_value_at_20,100,0.0004116161266846019,0.001893074907072711,0.0001893074907072711,0.00040331921126213286,-0.0018481299645314816,-0.0007710832668414958,0.00170806739734976,0.0029323019807376578,0.002479150664191256
bdb2023_sack,linear_structure,mean_va_imprecision,20,60,value_at_largest_minus_value_at_20,100,0.0008318301946120064,0.0019563900110571935,0.00019563900110571936,0.0006792457300551493,-0.0016204730149159373,-0.00033772426927969356,0.0020963371398483267,0.0032500796669179227,0.00243406140912802
bdb2023_sack,relnet,mean_va_imprecision,20,60,value_at_largest_minus_value_at_20,100,0.00039021642345399684,0.002000258186463253,0.00020002581864632529,0.0002850448819990588,-0.0022439458164027043,-0.0009784419872977902,0.0019426069955522183,0.0028533404320829525,0.0029210489828500087
bdb2023_sack,set_transformer,mean_va_imprecision,20,60,value_at_largest_minus_value_at_20,100,0.0007511166923558702,0.0021790927672351613,0.00021790927672351613,0.0007506550818725901,-0.0022013698258422955,-0.0008821156867045432,0.0023759124389078207,0.0033517835448270282,0.003258028125612364
bdb2023_sack,attn_relnet,p90_va_imprecision,20,60,value_at_largest_minus_value_at_20,100,0.0015086470931837453,0.007549855294943417,0.0007549855294943417,0.000497867272997464,-0.007153146498363161,-0.0037523432520374326,0.0068914598033175175,0.012200558153401887,0.01064380305535495
bdb2023_sack,boosted_structure,p90_va_imprecision,20,60,value_at_largest_minus_value_at_20,100,0.0011197674906963202,0.00649113844592265,0.000649113844592265,0.0011432971849153987,-0.007300083412141022,-0.0037426744913465985,0.00525841554095394,0.009144864324927547,0.009001090032300539
bdb2023_sack,linear_structure,p90_va_imprecision,20,60,value_at_largest_minus_value_at_20,100,0.0011871790278320737,0.0065773176907380415,0.0006577317690738041,0.0010440096919323086,-0.00766803481857274,-0.002383039323052897,0.005564702084869295,0.008948130224759872,0.007947741407922192
bdb2023_sack,relnet,p90_va_imprecision,20,60,value_at_largest_minus_value_at_20,100,0.001237713021154885,0.007742557751188805,0.0007742557751188805,0.0009711165179274285,-0.008957817713670298,-0.0040004598975878145,0.005919156650251172,0.012489239982344628,0.009919616547838987
bdb2023_sack,set_transformer,p90_va_imprecision,20,60,value_at_largest_minus_value_at_20,100,0.001943814168861728,0.007309663291559804,0.0007309663291559805,0.0018366499966110412,-0.006868451317406637,-0.0029306275999584318,0.007165559077695311,0.012222389766230891,0.010096186677653742
bdb2023_sack,attn_relnet,primary_loss,20,60,value_at_largest_minus_value_at_20,100,-0.000864810234746748,0.0037860236800416266,0.00037860236800416264,-0.00026615181369484334,-0.0013653944818584679,-0.0008366594195567886,0.00013567777152715538,0.00043822327142927105,0.000972337191083944
bdb2023_sack,boosted_structure,primary_loss,20,60,value_at_largest_minus_value_at_20,100,-0.0012780435897111488,0.0008593949451819937,8.593949451819937e-05,-0.001187095537726987,-0.0022219722959859593,-0.0017997004632593749,-0.0007478063239580706,-0.0003383037053046258,0.0010518941393013043
bdb2023_sack,linear_structure,primary_loss,20,60,value_at_largest_minus_value_at_20,100,-0.0003529223004336917,0.0006515152209373655,6.515152209373654e-05,-0.00023428977783828547,-0.0011798293552860745,-0.000585906767813657,-1.2550772299739846e-05,0.0002117656334963483,0.0005733559955139172
bdb2023_sack,relnet,primary_loss,20,60,value_at_largest_minus_value_at_20,100,-0.0005114987547885739,0.0011054983583794016,0.00011054983583794016,-0.0002290770376612225,-0.0013918297458037998,-0.0008216380247608856,0.00014171846404816522,0.0004512266609449965,0.0009633564888090508
bdb2023_sack,set_transformer,primary_loss,20,60,value_at_largest_minus_value_at_20,100,-0.0016010436465592052,0.005299203092831487,0.0005299203092831487,-0.0004991504227375154,-0.0027169077118719917,-0.0011818016109034872,-1.0798199408502962e-05,0.0004172961026197555,0.0011710034114949842
bdb2023_sack,attn_relnet,rms_reliability,20,60,value_at_largest_minus_value_at_20,100,-0.0006031422501948286,0.008231542384138273,0.0008231542384138273,-0.00037950797604131663,-0.011828747590489566,-0.007501876822053111,0.006000425870819897,0.009519295231090106,0.013502302692873008
bdb2023_sack,boosted_structure,rms_reliability,20,60,value_at_largest_minus_value_at_20,100,-0.0009854717838483377,0.008637009641525185,0.0008637009641525185,-7.300172292743889e-05,-0.01210059383432972,-0.005834256632205139,0.0048222836049213545,0.00845548861478746,0.010656540237126495
bdb2023_sack,linear_structure,rms_reliability,20,60,value_at_largest_minus_value_at_20,100,-0.0002570825663989035,0.00797308106672487,0.0007973081066724871,0.0003141971130664915,-0.011185155663093272,-0.004671301287946165,0.005264482312968785,0.009207747300980285,0.00993578360091495
bdb2023_sack,relnet,rms_reliability,20,60,value_at_largest_minus_value_at_20,100,-0.0006463362862052509,0.008585460810428701,0.0008585460810428701,-0.0004656475971662284,-0.01320464559579521,-0.00791951931464058,0.005635107064785292,0.009932888834508786,0.013554626379425873
bdb2023_sack,set_transformer,rms_reliability,20,60,value_at_largest_minus_value_at_20,100,0.0008719070252488727,0.008999441479594172,0.0008999441479594172,0.0019602643483597557,-0.009970749010304938,-0.005781118506129798,0.008061134821476088,0.011284325507585272,0.013842253327605886
bdb2023_sack,attn_relnet,set_doubleton_rate,20,60,value_at_largest_minus_value_at_20,100,-0.008917807008864676,0.13194981257572452,0.013194981257572453,-0.014448044394602233,-0.14939914392495604,-0.09639585296086145,0.07717312850038818,0.15185659411011523,0.17356898146124963
bdb2023_sack,boosted_structure,set_doubleton_rate,20,60,value_at_largest_minus_value_at_20,100,-0.0020813282734567073,0.1218084087095233,0.01218084087095233,-0.0013697387643437087,-0.14916450441100154,-0.10405484299892753,0.07317665902626269,0.1747858604707158,0.17723150202519022
bdb2023_sack,linear_structure,set_doubleton_rate,20,60,value_at_largest_minus_value_at_20,100,-0.023854235287704313,0.11014040055935549,0.011014040055935549,-0.024386731820278118,-0.15108178153017807,-0.10898575682560187,0.055550271498030324,0.12003660153484884,0.16453602832363218
bdb2023_sack,relnet,set_doubleton_rate,20,60,value_at_largest_minus_value_at_20,100,-0.008578024021903606,0.13518551249870894,0.013518551249870895,-0.010340543115214262,-0.16484151291171614,-0.10493085667408877,0.08347457514197468,0.14522140013683257,0.18840543181606345
bdb2023_sack,set_transformer,set_doubleton_rate,20,60,value_at_largest_minus_value_at_20,100,-0.018624842425503895,0.12112263099576973,0.012112263099576973,-0.019377717910981362,-0.1596435272045028,-0.10286299199105142,0.05446770559944883,0.1291873976998039,0.15733069759050025
bdb2023_sack,attn_relnet,set_empty_rate,20,60,value_at_largest_minus_value_at_20,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdb2023_sack,boosted_structure,set_empty_rate,20,60,value_at_largest_minus_value_at_20,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdb2023_sack,linear_structure,set_empty_rate,20,60,value_at_largest_minus_value_at_20,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdb2023_sack,relnet,set_empty_rate,20,60,value_at_largest_minus_value_at_20,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdb2023_sack,set_transformer,set_empty_rate,20,60,value_at_largest_minus_value_at_20,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdb2023_sack,attn_relnet,set_singleton_rate,20,60,value_at_largest_minus_value_at_20,100,0.00891780700886468,0.13194981257572452,0.013194981257572453,0.014448044394602226,-0.15185659411011526,-0.07717312850038821,0.09639585296086145,0.14939914392495607,0.17356898146124966
bdb2023_sack,boosted_structure,set_singleton_rate,20,60,value_at_largest_minus_value_at_20,100,0.0020813282734567155,0.12180840870952328,0.012180840870952328,0.0013697387643436948,-0.17478586047071573,-0.07317665902626276,0.10405484299892752,0.14916450441100157,0.17723150202519028
bdb2023_sack,linear_structure,set_singleton_rate,20,60,value_at_largest_minus_value_at_20,100,0.02385423528770431,0.11014040055935548,0.011014040055935547,0.024386731820278076,-0.12003660153484871,-0.05555027149803032,0.10898575682560185,0.15108178153017812,0.16453602832363218
bdb2023_sack,relnet,set_singleton_rate,20,60,value_at_largest_minus_value_at_20,100,0.008578024021903606,0.13518551249870894,0.013518551249870895,0.010340543115214255,-0.1452214001368325,-0.08347457514197466,0.10493085667408883,0.16484151291171623,0.1884054318160635
bdb2023_sack,set_transformer,set_singleton_rate,20,60,value_at_largest_minus_value_at_20,100,0.018624842425503888,0.12112263099576974,0.012112263099576973,0.019377717910981404,-0.12918739769980378,-0.054467705599448774,0.10286299199105137,0.15964352720450284,0.15733069759050014
bdb2023_sack,attn_relnet,skill,20,60,value_at_largest_minus_value_at_20,100,0.013202400017338134,0.060482290047536184,0.006048229004753618,0.0034701155826090124,-0.008197557931782628,-0.0030909292663937327,0.012149163311295008,0.022122786511161723,0.01524009257768874
bdb2023_sack,boosted_structure,skill,20,60,value_at_largest_minus_value_at_20,100,0.01969089742326252,0.01399111023344809,0.001399111023344809,0.019097287001877405,0.004124363001303588,0.011053213034142473,0.029658405335095117,0.03528176760060392,0.018605192300952644
bdb2023_sack,linear_structure,skill,20,60,value_at_largest_minus_value_at_20,100,0.004950940601119213,0.010697588359561602,0.0010697588359561603,0.0035080565200674707,-0.004593492478437433,-0.0007109371187998537,0.0077519907071118554,0.01595094425034086,0.008462927825911709
bdb2023_sack,relnet,skill,20,60,value_at_largest_minus_value_at_20,100,0.007549315161631601,0.018195399844363733,0.0018195399844363734,0.002949782635961129,-0.00823655952328679,-0.0032899827738204768,0.012177704026495983,0.022510450785741903,0.01546768680031646
bdb2023_sack,set_transformer,skill,20,60,value_at_largest_minus_value_at_20,100,0.025806587760143936,0.08982531676409224,0.008982531676409224,0.0076908212939187925,-0.008253934081851665,-0.0012548114029211632,0.016268036470298064,0.03939428500245311,0.017522847873219227
