task_id,metric,n_train,model_left,model_right,mean_difference,standard_error,simultaneous_lower,simultaneous_upper,confidence_level,max_t_critical,bootstrap_draws,bootstrap_unit,bootstrap_index_sha256,family_contrasts
bdb2023_sack,primary_loss,50,boosted_structure,set_transformer,0.0013262450666445733,9.939136102188454e-05,-0.0018097247927462002,0.004462214926035346,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,50,relnet,attn_relnet,-8.827869233119512e-06,5.208626697019727e-06,-0.00017316907718856195,0.0001555133387223229,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,50,relnet,set_transformer,8.271884953691612e-05,0.0001128479319098057,-0.0034778291651523284,0.0036432668642261603,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,50,attn_relnet,set_transformer,9.154671877003563e-05,0.00011313712325889132,-0.0034781257846575146,0.003661219222197586,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,60,linear_structure,boosted_structure,-0.001392135149611705,6.902444165353007e-05,-0.0035699760239215586,0.0007857057246981485,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,60,linear_structure,relnet,-0.0001082976564791207,5.3125803358048633e-05,-0.0017845089124058661,0.0015679135994476248,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,60,linear_structure,attn_relnet,-9.943062969154516e-05,5.2662583120743205e-05,-0.0017610264835600594,0.001562165224176969,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,60,linear_structure,set_transformer,-3.325606735256108e-05,6.939272409781383e-05,-0.0022227168916574887,0.0021562047569523663,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,60,boosted_structure,relnet,0.0012838374931325846,7.071617912840463e-05,-0.0009473806332509212,0.0035150556195160903,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,60,boosted_structure,attn_relnet,0.00129270451992016,7.010085069200914e-05,-0.0009190989268541446,0.0035045079666944645,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,60,boosted_structure,set_transformer,0.001358879082259144,8.248449953935678e-05,-0.00124364996818217,0.003961408132700458,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,60,relnet,attn_relnet,8.867026787575533e-06,8.257859427696673e-06,-0.00025168276347679863,0.0002694168170519497,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,60,relnet,set_transformer,7.504158912655962e-05,6.584205182463525e-05,-0.00200238936543133,0.0021524725436844493,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,60,attn_relnet,set_transformer,6.617456233898409e-05,6.496086062603427e-05,-0.00198345328125673,0.002115802405934698,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
