task_id,model_left,model_right,metric,from_n_train,to_n_train,definition,repeats,difference_in_change_mean,difference_in_change_sd,difference_in_change_mcse,difference_in_change_median,difference_in_change_q10,difference_in_change_q25,difference_in_change_q75,difference_in_change_q90,difference_in_change_iqr,multiplicity_scope
bdb2023_sack,boosted_structure,relnet,game_equal_calibration_bias,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.00015082076172551724,0.0034070758522763167,0.00034070758522763164,-0.0001910365731705592,-0.003996014661959351,-0.0018898174816650223,0.0023862020374711967,0.004957666341450219,0.004276019519136219,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,set_transformer,game_equal_calibration_bias,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0003630183959832962,0.0034883907708079527,0.0003488390770807953,0.0004329695750101186,-0.003932442483336987,-0.0018648096968079252,0.0026671527907531213,0.004742396083834106,0.004531962487561047,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,attn_relnet,game_equal_calibration_bias,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0001173194148765987,0.003457624964819021,0.0003457624964819021,0.00015980814124203087,-0.003843015598833006,-0.002409390670890992,0.002406601373935165,0.004774158787484415,0.0048159920448261565,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,boosted_structure,game_equal_calibration_bias,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,5.604520580942067e-06,0.003232481551662448,0.0003232481551662448,8.535845694223416e-05,-0.004357992395642744,-0.002122039970063924,0.0026186133707383936,0.004343479750303115,0.004740653340802318,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,relnet,game_equal_calibration_bias,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0001564252823064593,0.0034965957791487307,0.00034965957791487307,0.0003228348052164028,-0.004409787525435559,-0.002061827694486552,0.0026357676169583752,0.004584290853894389,0.004697595311444928,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,set_transformer,game_equal_calibration_bias,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0003686229165642381,0.0034801883576226983,0.00034801883576226984,0.0007952132725748256,-0.00352786828014087,-0.0013773171051439644,0.0024307285098714914,0.004261531925199999,0.0038080456150154556,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,attn_relnet,game_equal_calibration_bias,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-3.910586742986055e-05,0.0008009826819091636,8.009826819091635e-05,-4.566875009067014e-05,-0.000747027246536105,-0.0004364919390833077,0.00045629153285440486,0.0008203008051294676,0.0008927834719377125,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,set_transformer,game_equal_calibration_bias,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.000212197634257779,0.0032233293834775948,0.00032233293834775946,0.0005060941893940442,-0.003951903629923896,-0.001343277537548993,0.0020371375319462393,0.004224193425473754,0.0033804150694952324,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,attn_relnet,set_transformer,game_equal_label0_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.01829316146307103,0.11339101952106999,0.011339101952106998,0.010564998807774284,-0.11423226118578522,-0.04825674657359191,0.08177994455454304,0.17965612348645485,0.13003669112813496,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,attn_relnet,game_equal_label0_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0067223040590452246,0.1259202244768735,0.01259202244768735,-0.006751251518254453,-0.1471846484776808,-0.08841902167265486,0.07823789369191214,0.154048743143005,0.166656915364567,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,relnet,game_equal_label0_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.007299088620855361,0.12649285427873666,0.012649285427873667,-0.009268961328385339,-0.15189406500385444,-0.0891113168707329,0.08022499181146617,0.15453537134403758,0.16933630868219907,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,set_transformer,game_equal_label0_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.011570857404025804,0.11244355997131167,0.011244355997131167,0.004675512890282396,-0.12138058473320797,-0.0775206357003268,0.0927763911488477,0.1489181259143879,0.1702970268491745,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,attn_relnet,game_equal_label0_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.009556259401001688,0.1080680544281066,0.01080680544281066,-0.005144975818105635,-0.146044232616787,-0.08161085427854387,0.06313166062016068,0.11606526533021774,0.14474251489870454,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,boosted_structure,game_equal_label0_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0028339553419564636,0.10710390834584241,0.01071039083458424,-0.0016526174977829489,-0.11710435718981523,-0.06653537406877177,0.07287938640111258,0.12164056345265394,0.13941476046988435,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,relnet,game_equal_label0_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.010133043962811823,0.10903764106025599,0.010903764106025598,-0.006259074942468912,-0.1582014761388587,-0.08071218619961673,0.06238446485229823,0.12231638454187793,0.14309665105191496,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,set_transformer,game_equal_label0_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.008736902062069342,0.10492223145925736,0.010492223145925735,0.001966281467526365,-0.10549685265445172,-0.057669599257275134,0.05614737227460451,0.13175203599755944,0.11381697153187964,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,attn_relnet,game_equal_label0_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0005767845618101364,0.013477957694387806,0.0013477957694387806,-0.0001972883447380891,-0.009869707204871557,-0.0024584952125947246,0.002894153712847458,0.007609970130532426,0.005352648925442183,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,set_transformer,game_equal_label0_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.018869946024881165,0.11204533223029514,0.011204533223029514,0.012483290718729945,-0.11658538873676753,-0.05003456958903571,0.08127790293534223,0.18046831533155844,0.13131247252437794,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,attn_relnet,set_transformer,game_equal_label1_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.005406377551020402,0.11558987814535604,0.011558987814535604,-0.002607709750567122,-0.1483786848072562,-0.06114370748299333,0.07201814058956901,0.14302721088435374,0.13316184807256234,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,attn_relnet,game_equal_label1_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.004068282312925184,0.10099640359460638,0.010099640359460638,-0.010600907029478523,-0.1278081065759639,-0.07315759637188202,0.07480158730158726,0.11745464852607716,0.14795918367346927,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,relnet,game_equal_label1_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.005022590702947849,0.10329572692702413,0.010329572692702413,-0.005498866213151932,-0.13348072562358265,-0.0784821428571428,0.07480158730158726,0.11678571428571437,0.15328373015873006,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,set_transformer,game_equal_label1_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0013380952380952172,0.11702888461518605,0.011702888461518606,-0.003287981859410427,-0.14169954648526073,-0.08701814058956892,0.07070578231292521,0.1454818594104309,0.15772392290249412,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,attn_relnet,game_equal_label1_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.00933954081632655,0.09758747794800357,0.009758747794800357,-0.015617913832199626,-0.12286848072562362,-0.0672902494331066,0.06734693877551035,0.11223554421768715,0.13463718820861695,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,boosted_structure,game_equal_label1_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.005271258503401366,0.10925744906274479,0.010925744906274478,-0.014569160997732533,-0.12897959183673482,-0.07192460317460314,0.07346938775510181,0.1395918367346941,0.14539399092970495,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,relnet,game_equal_label1_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.010293849206349215,0.10048631834090668,0.010048631834090669,-0.019495464852607447,-0.12295918367346942,-0.07680555555555552,0.06942885487528358,0.11120181405895675,0.1462344104308391,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,set_transformer,game_equal_label1_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0039331632653061485,0.09008347444653517,0.009008347444653517,0.0004365079365080682,-0.10328231292517015,-0.055243764172335647,0.04061791383219951,0.09836734693877536,0.09586167800453516,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,attn_relnet,game_equal_label1_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0009543083900226645,0.0219377293849737,0.0021937729384973697,0.0,-0.0198214285714285,-0.00793650793650802,2.7755575615628914e-17,0.020892857142857074,0.007936507936508047,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,set_transformer,game_equal_label1_set_coverage,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.006360685941043067,0.11705151191413533,0.011705151191413533,0.0005952380952380376,-0.14880952380952372,-0.05748724489795903,0.07241496598639435,0.14543083900226794,0.1299022108843534,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,attn_relnet,set_transformer,game_equal_loss,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0007672902850067256,0.005778455357753271,0.0005778455357753271,0.00027495078741384543,-0.0012560308341335133,-0.0003887464592825518,0.00097902413994525,0.0016334751111407168,0.0013677705992278019,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,attn_relnet,game_equal_loss,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.00047149041113067,0.003826041161001555,0.0003826041161001555,-0.0008862008853004616,-0.002231517948083621,-0.0016050310675059624,-0.0001358780507375052,0.0006693260652717622,0.0014691530167684572,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,relnet,game_equal_loss,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0008208171554035149,0.0013634949044229224,0.00013634949044229224,-0.0009002806814132069,-0.002179269598176603,-0.0016392078679394184,-0.0001497146160642105,0.0006073481122209839,0.001489493251875208,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,set_transformer,game_equal_loss,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.00029579987387605563,0.005422115038650697,0.0005422115038650697,-0.0007946799918335627,-0.002024141743737086,-0.0014431530795776595,0.0002017470750580886,0.0015431582537138433,0.0016449001546357481,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,attn_relnet,game_equal_loss,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0004814842671463829,0.003831030479932108,0.0003831030479932108,3.59006256872782e-05,-0.0013531778572379422,-0.0005652346048802218,0.0007757659182592719,0.0012508788413618027,0.0013410005231394937,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,boosted_structure,game_equal_loss,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0009529746782770529,0.0011570223895258545,0.00011570223895258545,0.001037906957981262,-0.00037737576082361645,0.00033641734128357637,0.0016216674045899469,0.0021128675794545664,0.0012852500633063705,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,relnet,game_equal_loss,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.00013215752287353797,0.0013915243293247156,0.00013915243293247155,3.3071034095968205e-05,-0.001355906071744875,-0.0005941577017941971,0.0007430209345469976,0.0012658161793783235,0.0013371786363411946,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,set_transformer,game_equal_loss,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0012487745521531084,0.005408211907817529,0.000540821190781753,0.00020044134113209738,-0.0009073114658979684,-0.00043350393107873496,0.0008758828319927175,0.002260804030662166,0.0013093867630714524,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,attn_relnet,game_equal_loss,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0003493267442728449,0.0036458602854203197,0.000364586028542032,-6.375991706553119e-07,-3.527208250765773e-05,-1.2416465304115887e-05,8.48117970333323e-06,3.987058452749471e-05,2.0897645007449117e-05,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,set_transformer,game_equal_loss,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0011166170292795706,0.004992322844908301,0.00049923228449083,0.0003106858624874753,-0.0011301460243245463,-0.0003885803989779682,0.001007337463509013,0.0017116385683305405,0.0013959178624869811,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,attn_relnet,set_transformer,game_equal_mean_entropy,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.00021187211932156003,0.006717547721573897,0.0006717547721573897,-0.0003413465219853501,-0.007526596612246636,-0.004310859692487942,0.004192603955214327,0.007575262276826309,0.00850346364770227,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,attn_relnet,game_equal_mean_entropy,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0002929672340571307,0.0076899262628792745,0.0007689926262879275,0.000500326831671491,-0.009583821639971854,-0.004941416474913404,0.005073232960216119,0.01022929688009746,0.010014649435129523,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,relnet,game_equal_mean_entropy,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.00027675870307779016,0.007449487723330779,0.000744948772333078,0.0008989645687041414,-0.009553731001499494,-0.005804988633243406,0.006196622908100975,0.008599602905546249,0.012001611541344381,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,set_transformer,game_equal_mean_entropy,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0005048393533786908,0.00781309827620741,0.000781309827620741,0.0007550402769451459,-0.009503503728778891,-0.0056836992352157015,0.005890462917275054,0.009502898054866114,0.011574162152490755,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,attn_relnet,game_equal_mean_entropy,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0009754774396164651,0.006869825822253408,0.0006869825822253408,-0.001238442152787969,-0.008672898976303115,-0.005705761201785106,0.0038322993881737336,0.00890731329578526,0.00953806058995884,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,boosted_structure,game_equal_mean_entropy,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0012684446736735957,0.00711591963861016,0.000711591963861016,-0.0011956707717808712,-0.010389961421815839,-0.0067163132952854435,0.0033902491596312923,0.009350624636971441,0.010106562454916736,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,relnet,game_equal_mean_entropy,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0009916859705958055,0.006963851536750072,0.0006963851536750073,-0.0008237561434609048,-0.00875883200685868,-0.006231699809136591,0.002789608953323773,0.008585744983016116,0.009021308762460364,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,set_transformer,game_equal_mean_entropy,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0007636053202949051,0.00732585190169124,0.000732585190169124,-0.0008458350609076848,-0.009094889057406377,-0.0047497922893891265,0.002852752339839733,0.007507147886174007,0.007602544629228859,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,attn_relnet,game_equal_mean_entropy,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,1.6208530979340552e-05,0.0021621317792985457,0.00021621317792985456,0.00017908612039635452,-0.0021660686585519145,-0.0012660678898473027,0.0009662857537923591,0.002218920230316891,0.002232353643639662,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,set_transformer,game_equal_mean_entropy,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.00022808065030090058,0.006696340576736888,0.0006696340576736887,-0.00041610581205291097,-0.007110605216860358,-0.004012952083964377,0.004255097354841635,0.007413257753789041,0.008268049438806012,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,attn_relnet,set_transformer,game_equal_mean_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0003594352554521204,0.002502188850694846,0.0002502188850694846,-0.00044313838650776875,-0.003285338767250962,-0.00198576614893731,0.0011372638986475898,0.002777433586214241,0.0031230300475848997,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,attn_relnet,game_equal_mean_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,3.335737807451365e-05,0.002608709677174203,0.00026087096771742026,-9.367048144189559e-05,-0.00282930710988596,-0.001942171002986283,0.0017800281761033792,0.003364989877551643,0.003722199179089662,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,relnet,game_equal_mean_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,4.2941922811595464e-05,0.002575294204266789,0.00025752942042667887,-0.00021177557336906597,-0.00257684358430959,-0.001440804292583901,0.001689824091874311,0.0036782612118220525,0.003130628384458212,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,set_transformer,game_equal_mean_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.00032607787737760685,0.0028961858264826236,0.0002896185826482624,-0.0005955453757092249,-0.003906539717549778,-0.002089971146617001,0.0013834938810896415,0.0042721554800566434,0.0034734650277066428,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,attn_relnet,game_equal_mean_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0004579121585731641,0.0027509464277139764,0.00027509464277139766,0.0001975424909214981,-0.002855855156831009,-0.0012835088067365695,0.0023722014485084244,0.0038016394764778766,0.003655710255244994,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,boosted_structure,game_equal_mean_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.00042455478049865047,0.0029337645858297638,0.00029337645858297637,0.0003539758408313029,-0.003099978449816787,-0.0015182847762720206,0.00202906008171497,0.004302485134668107,0.0035473448579869905,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,relnet,game_equal_mean_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0004674967033102461,0.0028354223953302596,0.00028354223953302597,0.0004308481757196968,-0.002718240841764064,-0.0015962392763153319,0.0024696641847852,0.0035512939555129167,0.004065903461100532,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,set_transformer,game_equal_mean_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,9.847690312104373e-05,0.0027503125995885333,0.00027503125995885334,-0.00025270723559877965,-0.0029608332912329557,-0.0019071678222648603,0.0020170910112758487,0.0033923640915813763,0.003924258833540709,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,attn_relnet,game_equal_mean_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-9.584544737081808e-06,0.0009300370226681873,9.300370226681873e-05,-4.559201054089726e-06,-0.0011468269014784935,-0.0005272396708746413,0.0004210081120248839,0.000994730610788589,0.0009482477828995252,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,set_transformer,game_equal_mean_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.00036901980018920233,0.0026092481749886718,0.00026092481749886715,-0.00042557366328309625,-0.0033780004827698904,-0.002235858478840704,0.001097813256521076,0.0026305989576598816,0.00333367173536178,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,attn_relnet,set_transformer,game_equal_p90_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.000522618172870549,0.008297212364765941,0.0008297212364765941,0.00038710899614394093,-0.01015257862324043,-0.005458592317686464,0.004245436913316667,0.009268788585789762,0.009704029231003131,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,attn_relnet,game_equal_p90_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.00013906110717637276,0.007857429419161068,0.0007857429419161068,-0.00018852442853025536,-0.010073598105692349,-0.004431468760454951,0.004961878536979816,0.009260210024069656,0.009393347297434768,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,relnet,game_equal_p90_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.00010120956797491261,0.007844263113101053,0.0007844263113101054,0.0002923296886773877,-0.009944423137529274,-0.005101023302916412,0.0057450765099409645,0.010076177511946982,0.010846099812857377,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,set_transformer,game_equal_p90_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0006616792800469218,0.008223741878580389,0.0008223741878580389,-0.0014866537404902283,-0.009608374456543268,-0.00648132826077053,0.004657868962648694,0.0111583383399617,0.011139197223419224,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,attn_relnet,game_equal_p90_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0010394397711821087,0.008240302173974402,0.0008240302173974402,0.002128132598714961,-0.00905697458100598,-0.003989146005826416,0.006841970637184717,0.010289662107401246,0.010831116643011132,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,boosted_structure,game_equal_p90_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0011785008783584817,0.008147490612088162,0.0008147490612088161,0.0011426755088735805,-0.009910594411324917,-0.003829528141557393,0.006467002985066297,0.012792542850958252,0.01029653112662369,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,relnet,game_equal_p90_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0012797104463333942,0.008459302484575512,0.0008459302484575511,0.001755629588813993,-0.009291192359904362,-0.004054698946225084,0.0074910216778013355,0.010347943580090209,0.01154572062402642,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,set_transformer,game_equal_p90_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0005168215983115592,0.008160216379600894,0.0008160216379600894,-0.0010581483390959424,-0.008733665090753392,-0.004689971535272471,0.00599589363322602,0.011669064580098277,0.01068586516849849,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,attn_relnet,game_equal_p90_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.00024027067515128544,0.003229610869153586,0.00032296108691535856,-6.124688634085102e-05,-0.0044060028526353824,-0.0025833649899257207,0.0015439659816102662,0.0034368392353808135,0.004127330971535987,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,set_transformer,game_equal_p90_va_imprecision,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0007628888480218346,0.008049122680032791,0.0008049122680032791,0.00011364545536472715,-0.011410881405149304,-0.005336141008288536,0.0037902212203421394,0.008126438990418691,0.009126362228630676,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,attn_relnet,set_transformer,game_equal_rms_reliability,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.002276901807605092,0.020749846324967597,0.0020749846324967596,-0.0033855667488750033,-0.027569556204065697,-0.015141460191179745,0.010269798589742337,0.022806049798821438,0.025411258780922083,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,attn_relnet,game_equal_rms_reliability,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0015863465170869765,0.025429560172016728,0.0025429560172016727,0.0003953918429476892,-0.03158976073152623,-0.01987905201861826,0.01534190142444567,0.028926337829218877,0.03522095344306393,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,relnet,game_equal_rms_reliability,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0010784103263564945,0.024489930830188435,0.0024489930830188435,0.0007022984110459998,-0.03043715712443825,-0.014365067121952615,0.014148328893117469,0.0275305190839165,0.028513396015070084,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,boosted_structure,set_transformer,game_equal_rms_reliability,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0038632483246920702,0.022228159506090875,0.0022228159506090875,-0.004622889038405565,-0.028275721961921765,-0.02001384127961375,0.008439941403994355,0.02277556227235523,0.028453782683608105,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,attn_relnet,game_equal_rms_reliability,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.00040936463755717053,0.022330992513439035,0.0022330992513439037,-0.001809634825916652,-0.023453946108033367,-0.012596883887832139,0.01248180307712965,0.025439439352351746,0.025078686964961787,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,boosted_structure,game_equal_rms_reliability,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,0.0011769818795298063,0.022628056796881915,0.0022628056796881917,4.684980698960867e-05,-0.026273879247803184,-0.01647064686358883,0.014540697688928685,0.027422443777729087,0.031011344552517514,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,relnet,game_equal_rms_reliability,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,9.857155317331133e-05,0.021589279177392614,0.0021589279177392615,0.000551487193055096,-0.025708274511265117,-0.013319543514388472,0.011908900963242106,0.023359449544344168,0.025228444477630577,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,linear_structure,set_transformer,game_equal_rms_reliability,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0026862664451622626,0.019980719229783832,0.001998071922978383,-0.0038424508030814146,-0.027856563571653066,-0.01617257841031974,0.007954459011737067,0.02113721410252073,0.024127037422056807,secondary_descriptive_not_in_primary_max_t_family
bdb2023_sack,relnet,attn_relnet,game_equal_rms_reliability,20,60,left_largest_minus_20_minus_right_largest_minus_20_within_repeat,100,-0.0005079361907304816,0.007643513002726956,0.0007643513002726956,-0.0005746321069471372,-0.01020776246859713,-0.004661557114583069,0.0034950687227949277,0.008293301232988097,0.008156625837377997,secondary_descriptive_not_in_primary_max_t_family
