task_id,metric,n_train,model_left,model_right,repeats,difference_mean,difference_sd,difference_q10,difference_q90,difference_mcse
bdb2023_sack,mean_va_imprecision,60,boosted_structure,relnet,100,-9.422271471264373e-05,0.0018449568528875926,-0.0025983492209279034,0.0024364072473336807,0.00018449568528875927
bdb2023_sack,mean_va_imprecision,60,boosted_structure,attn_relnet,100,-0.00013600944593873855,0.0019738768943329127,-0.0026395983849079574,0.002539332373990578,0.00019738768943329126
bdb2023_sack,mean_va_imprecision,60,boosted_structure,set_transformer,100,-0.000821496674822613,0.0020661680581499195,-0.003373720221105134,0.0015914239165588262,0.00020661680581499195
bdb2023_sack,mean_va_imprecision,60,relnet,attn_relnet,100,-4.178673122609479e-05,0.0007062205426603778,-0.0008531456757950911,0.0006590686935740316,7.062205426603778e-05
bdb2023_sack,mean_va_imprecision,60,relnet,set_transformer,100,-0.0007272739601099692,0.0017246753567207044,-0.003046491788529392,0.0015173882135883783,0.00017246753567207044
bdb2023_sack,mean_va_imprecision,60,attn_relnet,set_transformer,100,-0.0006854872288838746,0.0017588650610638277,-0.0027834500248332403,0.0012540517404829516,0.00017588650610638276
bdb2023_sack,game_equal_mean_va_imprecision,10,linear_structure,boosted_structure,100,6.118540889499708e-05,0.001975856977012895,-0.002366216178624659,0.002531688366910908,0.0001975856977012895
bdb2023_sack,game_equal_mean_va_imprecision,10,linear_structure,relnet,100,0.0005410118673440874,0.0022395757279770807,-0.0019349129130172167,0.003467442540005819,0.00022395757279770808
bdb2023_sack,game_equal_mean_va_imprecision,10,linear_structure,attn_relnet,100,0.0005554947747919347,0.0022724677465129177,-0.0024129368863117354,0.0034886981291415205,0.00022724677465129177
bdb2023_sack,game_equal_mean_va_imprecision,10,linear_structure,set_transformer,100,0.0003090646295398143,0.002449900399460711,-0.002333452251851762,0.003948101011794589,0.00024499003994607113
bdb2023_sack,game_equal_mean_va_imprecision,10,boosted_structure,relnet,100,0.0004798264584490903,0.0019533193902239124,-0.0018636709729169887,0.0033518268049249895,0.00019533193902239123
bdb2023_sack,game_equal_mean_va_imprecision,10,boosted_structure,attn_relnet,100,0.0004943093658969376,0.002035488262641532,-0.0019547826193966537,0.0034064408848695853,0.0002035488262641532
bdb2023_sack,game_equal_mean_va_imprecision,10,boosted_structure,set_transformer,100,0.00024787922064481725,0.0020516076349260215,-0.002363054793213625,0.0030645890171701502,0.00020516076349260214
bdb2023_sack,game_equal_mean_va_imprecision,10,relnet,attn_relnet,100,1.4482907447847257e-05,0.0003460513619902262,-0.00041703519514375896,0.00047540443116637725,3.460513619902262e-05
bdb2023_sack,game_equal_mean_va_imprecision,10,relnet,set_transformer,100,-0.0002319472378042731,0.001994965454152267,-0.0026640744452510446,0.0023432416929750456,0.0001994965454152267
bdb2023_sack,game_equal_mean_va_imprecision,10,attn_relnet,set_transformer,100,-0.0002464301452521204,0.001996103996750254,-0.002921239369729431,0.0021705565211750486,0.00019961039967502538
bdb2023_sack,game_equal_mean_va_imprecision,20,linear_structure,boosted_structure,100,0.0006984013696106756,0.0024148063409711227,-0.0019259205186753438,0.0037785614582727194,0.00024148063409711227
bdb2023_sack,game_equal_mean_va_imprecision,20,linear_structure,relnet,100,0.0005382077464275837,0.002252069872415299,-0.0021782576476485987,0.003660253573753324,0.0002252069872415299
bdb2023_sack,game_equal_mean_va_imprecision,20,linear_structure,attn_relnet,100,0.000501207030889838,0.002237689385098017,-0.0019045305872787913,0.003498035674476473,0.0002237689385098017
bdb2023_sack,game_equal_mean_va_imprecision,20,linear_structure,set_transformer,100,0.00018788404787271936,0.0025125965251816414,-0.0028568462839652286,0.0030612506159955165,0.00025125965251816416
bdb2023_sack,game_equal_mean_va_imprecision,20,boosted_structure,relnet,100,-0.000160193623183092,0.0022643197099373237,-0.0027604715963077645,0.0022418886925060426,0.00022643197099373236
bdb2023_sack,game_equal_mean_va_imprecision,20,boosted_structure,attn_relnet,100,-0.00019719433872083768,0.002265709520964918,-0.0027691920536411026,0.002203309938333058,0.0002265709520964918
bdb2023_sack,game_equal_mean_va_imprecision,20,boosted_structure,set_transformer,100,-0.0005105173217379563,0.0021685565508313973,-0.0038150507265398673,0.0022024562039460512,0.00021685565508313973
bdb2023_sack,game_equal_mean_va_imprecision,20,relnet,attn_relnet,100,-3.7000715537745664e-05,0.0006207934409943872,-0.0006384551663316085,0.000555483751646181,6.207934409943872e-05
bdb2023_sack,game_equal_mean_va_imprecision,20,relnet,set_transformer,100,-0.0003503236985548644,0.0021772856514949636,-0.0028839219533080625,0.0021377797622330872,0.00021772856514949636
bdb2023_sack,game_equal_mean_va_imprecision,20,attn_relnet,set_transformer,100,-0.0003133229830171187,0.0021856214870862914,-0.0029617094485010274,0.002505853405406304,0.00021856214870862915
bdb2023_sack,game_equal_mean_va_imprecision,30,linear_structure,boosted_structure,100,0.0007621172648512149,0.002483498073049352,-0.0016864831453659794,0.0034991409416473287,0.00024834980730493517
bdb2023_sack,game_equal_mean_va_imprecision,30,linear_structure,relnet,100,0.0006693231580219617,0.0024591390511564263,-0.0026774143888543844,0.0033450880940538367,0.00024591390511564265
bdb2023_sack,game_equal_mean_va_imprecision,30,linear_structure,attn_relnet,100,0.0007051129882360771,0.002516818701006229,-0.0024800361994964707,0.00370151956639136,0.00025168187010062286
bdb2023_sack,game_equal_mean_va_imprecision,30,linear_structure,set_transformer,100,8.057302734444912e-06,0.002458278665246981,-0.0021546156500224854,0.0021254872403633864,0.00024582786652469814
bdb2023_sack,game_equal_mean_va_imprecision,30,boosted_structure,relnet,100,-9.279410682925324e-05,0.0020919376322995407,-0.002986936471304429,0.0025978329184648545,0.00020919376322995408
bdb2023_sack,game_equal_mean_va_imprecision,30,boosted_structure,attn_relnet,100,-5.7004276615137796e-05,0.002064262301627048,-0.002897122210021335,0.002462787690439062,0.0002064262301627048
bdb2023_sack,game_equal_mean_va_imprecision,30,boosted_structure,set_transformer,100,-0.0007540599621167699,0.002200869082881439,-0.003214441110176003,0.0017824506998585605,0.0002200869082881439
bdb2023_sack,game_equal_mean_va_imprecision,30,relnet,attn_relnet,100,3.578983021411541e-05,0.0005540473944380987,-0.000622979762662533,0.0008183802856172872,5.5404739443809874e-05
bdb2023_sack,game_equal_mean_va_imprecision,30,relnet,set_transformer,100,-0.0006612658552875169,0.0022406355369580153,-0.0032892155940622615,0.0020357248706837014,0.00022406355369580154
bdb2023_sack,game_equal_mean_va_imprecision,30,attn_relnet,set_transformer,100,-0.0006970556855016322,0.0022265036597568888,-0.003443935996570076,0.001961126161771002,0.00022265036597568887
bdb2023_sack,game_equal_mean_va_imprecision,40,linear_structure,boosted_structure,100,0.0008691863523567876,0.0021127174988395353,-0.0013934145997534257,0.0032279974880619995,0.00021127174988395353
bdb2023_sack,game_equal_mean_va_imprecision,40,linear_structure,relnet,100,0.0005857853345992541,0.00232663180996771,-0.002114735913551112,0.0029867650624894613,0.00023266318099677102
bdb2023_sack,game_equal_mean_va_imprecision,40,linear_structure,attn_relnet,100,0.0004356780957874529,0.0022725686920351115,-0.0025311040602176865,0.0029029422364610477,0.00022725686920351115
bdb2023_sack,game_equal_mean_va_imprecision,40,linear_structure,set_transformer,100,0.00026410811757786404,0.002150239200199885,-0.002109200936807627,0.0022460137510570493,0.00021502392001998847
bdb2023_sack,game_equal_mean_va_imprecision,40,boosted_structure,relnet,100,-0.0002834010177575335,0.0020778558528974124,-0.0031399730643292094,0.0025171686332089403,0.00020778558528974125
bdb2023_sack,game_equal_mean_va_imprecision,40,boosted_structure,attn_relnet,100,-0.0004335082565693349,0.001949564147102914,-0.0028499190081296873,0.0020948481563450977,0.0001949564147102914
bdb2023_sack,game_equal_mean_va_imprecision,40,boosted_structure,set_transformer,100,-0.0006050782347789236,0.0023055230506511906,-0.00344660102333952,0.002052806085392369,0.00023055230506511905
bdb2023_sack,game_equal_mean_va_imprecision,40,relnet,attn_relnet,100,-0.0001501072388118014,0.0007607303406793177,-0.0010389337669732134,0.000705829911891129,7.607303406793177e-05
bdb2023_sack,game_equal_mean_va_imprecision,40,relnet,set_transformer,100,-0.00032167721702139026,0.0021779941426830476,-0.0026299271032815285,0.002123251197390734,0.00021779941426830477
bdb2023_sack,game_equal_mean_va_imprecision,40,attn_relnet,set_transformer,100,-0.00017156997820958882,0.0021011521922291105,-0.0025495914592978154,0.0019345671319125001,0.00021011521922291104
bdb2023_sack,game_equal_mean_va_imprecision,50,linear_structure,boosted_structure,100,0.0011948068959486962,0.0021492623706197483,-0.0014056079091226384,0.00374827760497238,0.00021492623706197484
bdb2023_sack,game_equal_mean_va_imprecision,50,linear_structure,relnet,100,0.0006592252554921067,0.0025385906288350898,-0.0027590789805508878,0.0038199676946515525,0.000253859062883509
bdb2023_sack,game_equal_mean_va_imprecision,50,linear_structure,attn_relnet,100,0.0006866527047126013,0.0024585377842040227,-0.0025409990235347665,0.0035362581041133386,0.0002458537784204023
bdb2023_sack,game_equal_mean_va_imprecision,50,linear_structure,set_transformer,100,0.0004288760145013083,0.002291119427259194,-0.0021699877005050858,0.0028891658595844244,0.0002291119427259194
bdb2023_sack,game_equal_mean_va_imprecision,50,boosted_structure,relnet,100,-0.0005355816404565894,0.002148940782599,-0.0030942009453081153,0.0022467814608920903,0.0002148940782599
bdb2023_sack,game_equal_mean_va_imprecision,50,boosted_structure,attn_relnet,100,-0.0005081541912360948,0.002077529562188282,-0.0028357447023804215,0.002007050709652725,0.0002077529562188282
bdb2023_sack,game_equal_mean_va_imprecision,50,boosted_structure,set_transformer,100,-0.0007659308814473878,0.0022031927544077733,-0.003034998186594205,0.0017668042683175943,0.00022031927544077733
bdb2023_sack,game_equal_mean_va_imprecision,50,relnet,attn_relnet,100,2.742744922049461e-05,0.000598514115280663,-0.0006748191703953385,0.0007629506376597667,5.9851411528066304e-05
bdb2023_sack,game_equal_mean_va_imprecision,50,relnet,set_transformer,100,-0.0002303492409907984,0.0020225025477951545,-0.0024432432537725614,0.001992743863756668,0.00020225025477951545
bdb2023_sack,game_equal_mean_va_imprecision,50,attn_relnet,set_transformer,100,-0.00025777669021129294,0.001993255498872453,-0.0022565929679109857,0.0020326165752837543,0.0001993255498872453
bdb2023_sack,game_equal_mean_va_imprecision,60,linear_structure,boosted_structure,100,0.001122956150109326,0.0024201866671253315,-0.0016103548311976518,0.0038606672265123344,0.00024201866671253315
bdb2023_sack,game_equal_mean_va_imprecision,60,linear_structure,relnet,100,0.0010057044497378297,0.002309345649541135,-0.0017057237173772532,0.003616308213921608,0.0002309345649541135
bdb2023_sack,game_equal_mean_va_imprecision,60,linear_structure,attn_relnet,100,0.0009591191894630022,0.0021541483612997087,-0.0015074375726504803,0.0032869531968624287,0.00021541483612997088
bdb2023_sack,game_equal_mean_va_imprecision,60,linear_structure,set_transformer,100,0.00028636095099376306,0.0023341999772945295,-0.002158300428304576,0.0025341645631933966,0.00023341999772945294
bdb2023_sack,game_equal_mean_va_imprecision,60,boosted_structure,relnet,100,-0.0001172517003714966,0.00184944684036324,-0.0025281699284770936,0.002226915743238959,0.00018494468403632399
bdb2023_sack,game_equal_mean_va_imprecision,60,boosted_structure,attn_relnet,100,-0.0001638369606463241,0.0019890237553893924,-0.002817851736764145,0.002387363739110846,0.00019890237553893923
bdb2023_sack,game_equal_mean_va_imprecision,60,boosted_structure,set_transformer,100,-0.0008365951991155632,0.002071448074218097,-0.0034695145164100683,0.0016147881912585227,0.0002071448074218097
bdb2023_sack,game_equal_mean_va_imprecision,60,relnet,attn_relnet,100,-4.658526027482746e-05,0.0007160944201344897,-0.0008671178418898333,0.0006649845844245746,7.160944201344897e-05
bdb2023_sack,game_equal_mean_va_imprecision,60,relnet,set_transformer,100,-0.0007193434987440668,0.0017464593078729124,-0.0030834953083821526,0.0014360759399147428,0.00017464593078729123
bdb2023_sack,game_equal_mean_va_imprecision,60,attn_relnet,set_transformer,100,-0.0006727582384692393,0.001782162714670798,-0.002763818992201957,0.0013407542528493354,0.0001782162714670798
bdb2023_sack,p90_va_imprecision,10,linear_structure,boosted_structure,100,8.104391294788606e-05,0.0066283934195295515,-0.007713574177130271,0.008311901772235857,0.0006628393419529551
bdb2023_sack,p90_va_imprecision,10,linear_structure,relnet,100,0.0013597580443764261,0.0068481268030545295,-0.006705007007507537,0.010724208593693895,0.000684812680305453
bdb2023_sack,p90_va_imprecision,10,linear_structure,attn_relnet,100,0.0011604335263784885,0.007423458363637819,-0.008908550304046555,0.010727274781319485,0.0007423458363637819
bdb2023_sack,p90_va_imprecision,10,linear_structure,set_transformer,100,0.00026685461506520533,0.007475333465357663,-0.007669945317004136,0.010820697653475207,0.0007475333465357663
bdb2023_sack,p90_va_imprecision,10,boosted_structure,relnet,100,0.0012787141314285397,0.007074788263289732,-0.0071661306806179185,0.010776820353535407,0.0007074788263289732
bdb2023_sack,p90_va_imprecision,10,boosted_structure,attn_relnet,100,0.0010793896134306024,0.007083997943571982,-0.007598707628431149,0.01057711537740668,0.0007083997943571981
bdb2023_sack,p90_va_imprecision,10,boosted_structure,set_transformer,100,0.00018581070211731918,0.00705065958705783,-0.008633044335818548,0.009229080887519859,0.000705065958705783
bdb2023_sack,p90_va_imprecision,10,relnet,attn_relnet,100,-0.00019932451799793742,0.0026076678218878405,-0.003548368053105657,0.0022732309799925864,0.00026076678218878407
bdb2023_sack,p90_va_imprecision,10,relnet,set_transformer,100,-0.0010929034293112206,0.006947171354526862,-0.008753748747683952,0.007632561356409543,0.0006947171354526863
bdb2023_sack,p90_va_imprecision,10,attn_relnet,set_transformer,100,-0.0008935789113132832,0.007011497420116772,-0.009059860443570399,0.007054275158326479,0.0007011497420116772
bdb2023_sack,p90_va_imprecision,20,linear_structure,boosted_structure,100,0.0015132164131987816,0.006890725026110789,-0.007591360858066476,0.009309575697931925,0.0006890725026110789
bdb2023_sack,p90_va_imprecision,20,linear_structure,relnet,100,0.0010412428247893305,0.007323918728612265,-0.01022273430782453,0.009061328308893089,0.0007323918728612264
bdb2023_sack,p90_va_imprecision,20,linear_structure,attn_relnet,100,0.0012132090120423348,0.006878073606281102,-0.006860372342147876,0.00921787613995021,0.0006878073606281102
bdb2023_sack,p90_va_imprecision,20,linear_structure,set_transformer,100,0.0006522517802360852,0.007210840817606629,-0.009690429008459246,0.0096326092573936,0.0007210840817606629
bdb2023_sack,p90_va_imprecision,20,boosted_structure,relnet,100,-0.00047197358840945136,0.007311907651284887,-0.010201147501680394,0.010048524628790249,0.0007311907651284886
bdb2023_sack,p90_va_imprecision,20,boosted_structure,attn_relnet,100,-0.000300007401156447,0.006853735340961342,-0.008687991329809427,0.009595451975099365,0.0006853735340961343
bdb2023_sack,p90_va_imprecision,20,boosted_structure,set_transformer,100,-0.0008609646329626966,0.007370346021990379,-0.010894014467228727,0.00823998501638465,0.0007370346021990379
bdb2023_sack,p90_va_imprecision,20,relnet,attn_relnet,100,0.00017196618725300435,0.003018824209778293,-0.003012833691238342,0.00434991143590087,0.0003018824209778293
bdb2023_sack,p90_va_imprecision,20,relnet,set_transformer,100,-0.0003889910445532451,0.006665733969255035,-0.008328135689096452,0.0070893957315867175,0.0006665733969255035
bdb2023_sack,p90_va_imprecision,20,attn_relnet,set_transformer,100,-0.0005609572318062495,0.006509336566655261,-0.008553890458432455,0.007008064192391621,0.0006509336566655261
bdb2023_sack,p90_va_imprecision,30,linear_structure,boosted_structure,100,0.0012390278921268739,0.007625126055642252,-0.006915573012092929,0.011048843124205066,0.0007625126055642252
bdb2023_sack,p90_va_imprecision,30,linear_structure,relnet,100,0.001010089284707692,0.007298311140210672,-0.007086336543477729,0.010647751369554802,0.0007298311140210672
bdb2023_sack,p90_va_imprecision,30,linear_structure,attn_relnet,100,0.0013545607147693334,0.007258959874376299,-0.007166534657034333,0.010402518169819831,0.00072589598743763
bdb2023_sack,p90_va_imprecision,30,linear_structure,set_transformer,100,-0.00012462571658845026,0.006704454554906258,-0.007930188598847736,0.009340442598878446,0.0006704454554906259
bdb2023_sack,p90_va_imprecision,30,boosted_structure,relnet,100,-0.00022893860741918167,0.007918803975743849,-0.010121813239715113,0.010452009162159954,0.0007918803975743849
bdb2023_sack,p90_va_imprecision,30,boosted_structure,attn_relnet,100,0.00011553282264246008,0.007663562482407893,-0.008454525245121181,0.010483298303169917,0.0007663562482407893
bdb2023_sack,p90_va_imprecision,30,boosted_structure,set_transformer,100,-0.0013636536087153239,0.007132319538365309,-0.010635065830546157,0.007749302048210353,0.0007132319538365309
bdb2023_sack,p90_va_imprecision,30,relnet,attn_relnet,100,0.0003444714300616418,0.00301775010017241,-0.0027811805572882263,0.003574347309468771,0.000301775010017241
bdb2023_sack,p90_va_imprecision,30,relnet,set_transformer,100,-0.0011347150012961423,0.006587031513117302,-0.010023171567958471,0.007181557774284784,0.0006587031513117302
bdb2023_sack,p90_va_imprecision,30,attn_relnet,set_transformer,100,-0.0014791864313577845,0.006480367598443139,-0.009753899385828232,0.00701235874290195,0.0006480367598443138
bdb2023_sack,p90_va_imprecision,40,linear_structure,boosted_structure,100,0.0005441307383673759,0.00680167720725605,-0.007535372221619979,0.00942372489687068,0.000680167720725605
bdb2023_sack,p90_va_imprecision,40,linear_structure,relnet,100,0.00011708722195893299,0.006285891320667079,-0.007648821034978256,0.008235914639661546,0.0006285891320667079
bdb2023_sack,p90_va_imprecision,40,linear_structure,attn_relnet,100,-0.00018379398215320183,0.006396487770942106,-0.008701661508674643,0.008425568051277867,0.0006396487770942106
bdb2023_sack,p90_va_imprecision,40,linear_structure,set_transformer,100,-0.0008145281672620964,0.00643785873251018,-0.00856535989401801,0.006569868137083876,0.0006437858732510181
bdb2023_sack,p90_va_imprecision,40,boosted_structure,relnet,100,-0.0004270435164084429,0.006448571947305267,-0.008828236856039217,0.00826486746779785,0.0006448571947305267
bdb2023_sack,p90_va_imprecision,40,boosted_structure,attn_relnet,100,-0.0007279247205205777,0.006812117375432987,-0.009966557792936275,0.007084189563301829,0.0006812117375432987
bdb2023_sack,p90_va_imprecision,40,boosted_structure,set_transformer,100,-0.001358658905629472,0.006977006436010309,-0.011044475682678499,0.006984409979160898,0.0006977006436010309
bdb2023_sack,p90_va_imprecision,40,relnet,attn_relnet,100,-0.00030088120411213477,0.003095487675303963,-0.003947406101803328,0.003159403041121213,0.0003095487675303963
bdb2023_sack,p90_va_imprecision,40,relnet,set_transformer,100,-0.0009316153892210293,0.005634232239654086,-0.008111755833267034,0.006086824082493275,0.0005634232239654086
bdb2023_sack,p90_va_imprecision,40,attn_relnet,set_transformer,100,-0.0006307341851088947,0.005339606802180939,-0.007163044286930014,0.006164899111677937,0.0005339606802180939
bdb2023_sack,p90_va_imprecision,50,linear_structure,boosted_structure,100,0.001507109968470481,0.00578079058077831,-0.005935874998005842,0.00859440941857529,0.000578079058077831
bdb2023_sack,p90_va_imprecision,50,linear_structure,relnet,100,0.00029125630400357773,0.007089090844361902,-0.008368384709648551,0.00976707573057912,0.0007089090844361902
bdb2023_sack,p90_va_imprecision,50,linear_structure,attn_relnet,100,0.00041574725408079693,0.007119158724726337,-0.007968453439300964,0.009552765084757537,0.0007119158724726337
bdb2023_sack,p90_va_imprecision,50,linear_structure,set_transformer,100,-0.00019021938305618802,0.006361005054769496,-0.008408737802352208,0.008261178798936238,0.0006361005054769496
bdb2023_sack,p90_va_imprecision,50,boosted_structure,relnet,100,-0.0012158536644669036,0.006770443005519979,-0.009896271600860717,0.00807901059513964,0.0006770443005519979
bdb2023_sack,p90_va_imprecision,50,boosted_structure,attn_relnet,100,-0.0010913627143896841,0.006609205969179627,-0.009410570666776539,0.008640317638771777,0.0006609205969179627
bdb2023_sack,p90_va_imprecision,50,boosted_structure,set_transformer,100,-0.0016973293515266691,0.006329226472093593,-0.010884248492818138,0.006500895422613767,0.0006329226472093593
bdb2023_sack,p90_va_imprecision,50,relnet,attn_relnet,100,0.0001244909500772192,0.002808774302595933,-0.003105802722932715,0.004018755666033096,0.0002808774302595933
bdb2023_sack,p90_va_imprecision,50,relnet,set_transformer,100,-0.0004814756870597657,0.006257902122957711,-0.00794164007160173,0.0074471853257432035,0.0006257902122957711
bdb2023_sack,p90_va_imprecision,50,attn_relnet,set_transformer,100,-0.000605966637136985,0.006095267569072252,-0.008949214709453346,0.006107317255421996,0.0006095267569072251
bdb2023_sack,p90_va_imprecision,60,linear_structure,boosted_structure,100,0.001580627950334535,0.006895697946470992,-0.005852591241009099,0.010682957830769639,0.0006895697946470992
bdb2023_sack,p90_va_imprecision,60,linear_structure,relnet,100,0.0009907088314665192,0.006192273383868669,-0.006389416370177111,0.009562006438173915,0.0006192273383868669
bdb2023_sack,p90_va_imprecision,60,linear_structure,attn_relnet,100,0.0008917409466906632,0.005922374526210293,-0.006723414613129106,0.007770675683255025,0.0005922374526210292
bdb2023_sack,p90_va_imprecision,60,linear_structure,set_transformer,100,-0.0001043833607935689,0.006777750764502336,-0.006321168400786443,0.00861068603453854,0.0006777750764502337
bdb2023_sack,p90_va_imprecision,60,boosted_structure,relnet,100,-0.000589919118868016,0.006570676176945425,-0.00865233832407962,0.008040370854572,0.0006570676176945424
bdb2023_sack,p90_va_imprecision,60,boosted_structure,attn_relnet,100,-0.0006888870036438721,0.006683944979230527,-0.009212977935882242,0.007194833068684826,0.0006683944979230527
bdb2023_sack,p90_va_imprecision,60,boosted_structure,set_transformer,100,-0.0016850113111281043,0.007335252363237177,-0.0103083097560292,0.007278804778804791,0.0007335252363237177
bdb2023_sack,p90_va_imprecision,60,relnet,attn_relnet,100,-9.89678847758561e-05,0.0034918889994022153,-0.0043176375252470065,0.0039238115931949594,0.0003491888999402215
bdb2023_sack,p90_va_imprecision,60,relnet,set_transformer,100,-0.0010950921922600883,0.006701255858095551,-0.009201157542691046,0.007299122200430137,0.0006701255858095551
bdb2023_sack,p90_va_imprecision,60,attn_relnet,set_transformer,100,-0.0009961243074842324,0.006931767697900297,-0.008377210184258927,0.007274482603374611,0.0006931767697900297
bdb2023_sack,game_equal_p90_va_imprecision,10,linear_structure,boosted_structure,100,0.001180403099991273,0.00613754959151012,-0.006067580275206528,0.008911661305863012,0.0006137549591510121
bdb2023_sack,game_equal_p90_va_imprecision,10,linear_structure,relnet,100,0.0020983380787091875,0.006829862467393752,-0.006039183040699139,0.010640590316593654,0.0006829862467393753
bdb2023_sack,game_equal_p90_va_imprecision,10,linear_structure,attn_relnet,100,0.002039354760298255,0.006898699848742935,-0.006522769240659708,0.010942732986821264,0.0006898699848742935
bdb2023_sack,game_equal_p90_va_imprecision,10,linear_structure,set_transformer,100,0.0012325749677818284,0.007330867035416201,-0.007219879479934308,0.011261216026560137,0.0007330867035416201
bdb2023_sack,game_equal_p90_va_imprecision,10,boosted_structure,relnet,100,0.0009179349787179141,0.006156448136094344,-0.00577020813391982,0.009115114519203727,0.0006156448136094344
bdb2023_sack,game_equal_p90_va_imprecision,10,boosted_structure,attn_relnet,100,0.0008589516603069822,0.006082980340499181,-0.006154665624154866,0.008956824676662787,0.0006082980340499181
bdb2023_sack,game_equal_p90_va_imprecision,10,boosted_structure,set_transformer,100,5.217186779055544e-05,0.006005414371228918,-0.00765035381537026,0.00806295673778641,0.0006005414371228918
bdb2023_sack,game_equal_p90_va_imprecision,10,relnet,attn_relnet,100,-5.8983318410931994e-05,0.0014640518458411602,-0.0018666683154903417,0.0016157791733877236,0.000146405184584116
bdb2023_sack,game_equal_p90_va_imprecision,10,relnet,set_transformer,100,-0.000865763110927359,0.0059305408045359715,-0.006923594705368308,0.006902394152151397,0.0005930540804535971
bdb2023_sack,game_equal_p90_va_imprecision,10,attn_relnet,set_transformer,100,-0.0008067797925164269,0.005864859293205634,-0.006973244522032224,0.0068489267762580795,0.0005864859293205634
bdb2023_sack,game_equal_p90_va_imprecision,20,linear_structure,boosted_structure,100,0.0022892702921850274,0.006384031375562359,-0.004865992008241605,0.009694265642751018,0.0006384031375562359
bdb2023_sack,game_equal_p90_va_imprecision,20,linear_structure,relnet,100,0.001859503342878933,0.006929067578564605,-0.007010157376283192,0.011216662505536578,0.0006929067578564605
bdb2023_sack,game_equal_p90_va_imprecision,20,linear_structure,attn_relnet,100,0.001904151775606466,0.007019272964607546,-0.006801209746996896,0.011204359803467158,0.0007019272964607546
bdb2023_sack,game_equal_p90_va_imprecision,20,linear_structure,set_transformer,100,0.0014025830739411228,0.007154376254585334,-0.007399776897992631,0.009835998362297763,0.0007154376254585335
bdb2023_sack,game_equal_p90_va_imprecision,20,boosted_structure,relnet,100,-0.0004297669493060938,0.006000411654623413,-0.007810107445965082,0.006908062775217165,0.0006000411654623414
bdb2023_sack,game_equal_p90_va_imprecision,20,boosted_structure,attn_relnet,100,-0.0003851185165785612,0.0060038600492055925,-0.008546514046983145,0.007001653686294749,0.0006003860049205592
bdb2023_sack,game_equal_p90_va_imprecision,20,boosted_structure,set_transformer,100,-0.0008866872182439048,0.00611856479738018,-0.008750180549189825,0.006915268897257084,0.000611856479738018
bdb2023_sack,game_equal_p90_va_imprecision,20,relnet,attn_relnet,100,4.464843272753269e-05,0.002021915328776403,-0.002534059417971131,0.0025547004397590794,0.0002021915328776403
bdb2023_sack,game_equal_p90_va_imprecision,20,relnet,set_transformer,100,-0.00045692026893781113,0.005973568622167237,-0.00828546108544621,0.007317374138138203,0.0005973568622167237
bdb2023_sack,game_equal_p90_va_imprecision,20,attn_relnet,set_transformer,100,-0.0005015687016653438,0.00603750971713245,-0.00844604825463927,0.0069510553865298995,0.0006037509717132449
bdb2023_sack,game_equal_p90_va_imprecision,30,linear_structure,boosted_structure,100,0.002218480693329453,0.007288696569236557,-0.005611546121471037,0.01244991283116679,0.0007288696569236557
bdb2023_sack,game_equal_p90_va_imprecision,30,linear_structure,relnet,100,0.0018624730763930272,0.007049744506639674,-0.006403637768531491,0.009555250421668642,0.0007049744506639674
bdb2023_sack,game_equal_p90_va_imprecision,30,linear_structure,attn_relnet,100,0.00190677695823177,0.007079688595677877,-0.006482872883903481,0.00991174914997029,0.0007079688595677876
bdb2023_sack,game_equal_p90_va_imprecision,30,linear_structure,set_transformer,100,0.0006419556239950024,0.006292848216921147,-0.006168308017672639,0.00893678653555899,0.0006292848216921147
bdb2023_sack,game_equal_p90_va_imprecision,30,boosted_structure,relnet,100,-0.0003560076169364258,0.0061588192195450074,-0.00796258372893731,0.007727282789213693,0.0006158819219545008
bdb2023_sack,game_equal_p90_va_imprecision,30,boosted_structure,attn_relnet,100,-0.00031170373509768306,0.005966385948653197,-0.007549391376676239,0.007804436713523311,0.0005966385948653197
bdb2023_sack,game_equal_p90_va_imprecision,30,boosted_structure,set_transformer,100,-0.0015765250693344501,0.006243254833122676,-0.008517821292993192,0.0072155537206992785,0.0006243254833122676
bdb2023_sack,game_equal_p90_va_imprecision,30,relnet,attn_relnet,100,4.4303881838742666e-05,0.0020138971634587723,-0.002497425079059631,0.0021893540141820008,0.00020138971634587723
bdb2023_sack,game_equal_p90_va_imprecision,30,relnet,set_transformer,100,-0.0012205174523980244,0.005771007542787152,-0.0077145219440669256,0.005492059748459136,0.0005771007542787152
bdb2023_sack,game_equal_p90_va_imprecision,30,attn_relnet,set_transformer,100,-0.001264821334236767,0.005766433295211608,-0.008460413577867552,0.005011804194871176,0.0005766433295211608
bdb2023_sack,game_equal_p90_va_imprecision,40,linear_structure,boosted_structure,100,0.002057707165186382,0.006162114337237156,-0.005187877752713672,0.009685742057674848,0.0006162114337237157
bdb2023_sack,game_equal_p90_va_imprecision,40,linear_structure,relnet,100,0.0014237239077747898,0.0060518803665908566,-0.005105296210995302,0.008996360837768133,0.0006051880366590857
bdb2023_sack,game_equal_p90_va_imprecision,40,linear_structure,attn_relnet,100,0.0010549816124518197,0.006010271915653935,-0.005446886291349174,0.00826670714925937,0.0006010271915653935
