metric,model,n_train,contrast,n_repeats,mean,sd,mcse,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper,confidence,max_t_critical,bootstrap_draws,fixed_mean,tuned_mean,relative_change,significant_shift
mean_width_inclusive,ridge_sgd_l2,360,tuned - fixed,50,-2.9080680519210613,0.15188984776895964,0.02148046827016475,-2.9512346689820155,-2.864901434860107,-2.9950416427820508,-2.821094461060072,0.95,4.048961585338955,10000,22.600562803747053,19.69249475182599,-0.12867237321359623,True
mean_q,ridge_sgd_l2,360,tuned - fixed,50,-0.08786702947433632,0.056232214147363756,0.007952435988947005,-0.10384804789158492,-0.07188601105708772,-0.12006613730344975,-0.05566792164522289,0.95,4.048961585338955,10000,0.32494113224201265,0.23707410276767632,-0.2704090703078301,True
crps_game_equal,ridge_sgd_l2,360,tuned - fixed,50,-0.00032097507913708245,1.6942912131196143e-05,2.3960896122033225e-06,-0.0003257902014813831,-0.0003161599567927818,-0.0003306767539319234,-0.0003112734043422415,0.95,4.048961585338955,10000,0.01417912134574666,0.013858146266609576,-0.02263716286153133,True
coverage_game_equal,ridge_sgd_l2,360,tuned - fixed,50,-0.010348779000389113,0.001894018763879358,0.00026785470232673126,-0.010887053176626391,-0.009810504824151835,-0.011433312400562449,-0.009264245600215777,0.95,4.048961585338955,10000,0.9371790522202342,0.9268302732198451,-0.011042477929774705,True
mean_width_game_equal,ridge_sgd_l2,360,tuned - fixed,50,-2.886282825579442,0.1485967351879545,0.021014751822716855,-2.928513550401311,-2.8440521007575734,-2.9713707484350547,-2.8011949027238296,0.95,4.048961585338955,10000,21.54549788321502,18.659215057635578,-0.1339622245549496,True
mean_width_inclusive_game_equal,ridge_sgd_l2,360,tuned - fixed,50,-2.886282825579442,0.14859673518795463,0.021014751822716875,-2.928513550401311,-2.8440521007575734,-2.9713707484350547,-2.8011949027238296,0.95,4.048961585338955,10000,22.54549788321502,19.659215057635578,-0.12802036311330528,True
crps,set_transformer,360,tuned - fixed,50,-9.255455165398597e-05,9.586989956368392e-05,1.3558051218630826e-05,-0.00011980047561088272,-6.530862769708922e-05,-0.0001474505802102802,-3.765852309769175e-05,0.95,4.048961585338955,10000,0.012514041512208932,0.012421486960554945,-0.007396055987483182,True
coverage,set_transformer,360,tuned - fixed,50,0.0011357914852415396,0.0074989570753580545,0.001060512679962504,-0.0009953885322728886,0.0032669715027559675,-0.0031581836166915053,0.005429766587174584,0.95,4.048961585338955,10000,0.9258933269945697,0.9270291184798113,0.0012266979922279976,False
mean_width,set_transformer,360,tuned - fixed,50,-0.2305801076848384,0.6619250671264878,0.09361034072050003,-0.418697130088852,-0.04246308528082479,-0.609604781252634,0.14844456588295718,0.95,4.048961585338955,10000,14.516913026984183,14.286332919299344,-0.015883549571195598,False
mean_width_inclusive,set_transformer,360,tuned - fixed,50,-0.23058010768483836,0.6619250671264876,0.09361034072050001,-0.4186971300888519,-0.04246308528082482,-0.6096047812526338,0.1484445658829571,0.95,4.048961585338955,10000,15.516913026984183,15.286332919299344,-0.014859921382806975,False
