branch,coverage,coverage_game_equal,crps,crps_game_equal,elapsed_seconds,execution_queue,manifest_hash,mean_q,mean_width,mean_width_game_equal,mean_width_inclusive,mean_width_inclusive_game_equal,model,model_config_hash,model_display_name,n_calibration,n_test,n_test_games,n_train,n_train_plays,parameter_count,repeat,std_q,std_width,timestamp_utc
main,0.9042414355628059,0.9042173627407644,0.013229908392814845,0.013227765411246102,38.20348653313704,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.1769983686786297,13.363132137030995,13.384612063312465,14.363132137030995,14.384612063312467,zoo_cnn,219344d288a1f6230782c6839c7a9758e13c3625ddae1b87e29779a206a56278,Zoo CNN,6088,6130,137,160,7317,145584,55,0.3816984588527536,5.4790969887266,2026-08-20T08:35:34.056017+00:00
main,0.9146818923327895,0.9144402796485313,0.01337099671773454,0.013349233687371419,28.205994128249586,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,1.6722675367047308,13.728221859706363,13.741195973444718,14.728221859706363,14.741195973444716,lightgbm_multiclass,5689446e19bdea1df411111e1e4b5cc50183c270622d0757b33c51d0a5938a1c,LightGBM,6088,6130,137,240,10844,12000,55,0.554220443879862,3.86695902523342,2026-08-20T06:14:46.051545+00:00
main,0.9360522022838499,0.9351686644252651,0.014160303655360236,0.014143682868860275,110.9496251847595,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.1631321370309951,21.5489396411093,21.506735692704833,22.5489396411093,22.506735692704837,ridge_sgd_l2,851f14fb6b5ecda88baab0b92a7a36c949fdd0437766fc7d2433f329e2fde2f3,L2 one-vs-rest logistic,6088,6130,137,240,10844,3280,55,0.3967702581879219,8.68530149638783,2026-08-20T06:14:12.402956+00:00
main,0.9230016313213704,0.9230565402874505,0.012469482544380246,0.01247166902593076,166.49364789109677,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.133442088091354,14.667699836867863,14.674249665240675,15.667699836867863,15.674249665240675,set_transformer,6f4dec421d8ca8a60ca233da0707302c871aa8127caae786bc585c163e11c567,Set Transformer,6088,6130,137,240,10844,157416,55,0.38761297690241775,4.765954897375197,2026-08-20T08:41:01.260401+00:00
main,0.9259380097879282,0.9253723724991948,0.012756784101250895,0.012772462608480997,39.31802044692449,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.0,15.387438825448614,15.386205814797014,16.387438825448612,16.386205814797016,zoo_cnn,219344d288a1f6230782c6839c7a9758e13c3625ddae1b87e29779a206a56278,Zoo CNN,6088,6130,137,240,10844,145584,55,0.0,5.509700619088624,2026-08-20T08:38:12.229581+00:00
main,0.9145187601957586,0.9144492040644108,0.013267803482348774,0.013246960990298776,35.27759480616078,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,1.3088091353996738,13.583849918433932,13.601630870916742,14.583849918433932,14.601630870916742,lightgbm_multiclass,5689446e19bdea1df411111e1e4b5cc50183c270622d0757b33c51d0a5938a1c,LightGBM,6088,6130,137,360,16330,12400,55,0.5365456834849908,3.818517221502722,2026-08-20T06:18:16.503059+00:00
main,0.9370309951060359,0.9362919127276126,0.014168952047429198,0.014153335064479244,164.40745966415852,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.16851549755301795,21.558727569331158,21.51709898940832,22.558727569331158,22.517098989408325,ridge_sgd_l2,851f14fb6b5ecda88baab0b92a7a36c949fdd0437766fc7d2433f329e2fde2f3,L2 one-vs-rest logistic,6088,6130,137,360,16330,3280,55,0.39472031421318915,8.70295649758356,2026-08-20T06:17:35.812697+00:00
main,0.9140293637846656,0.9137502405745305,0.012369338936845557,0.01236316177545803,205.78278618282638,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.2092985318107667,13.684013050570963,13.687373750559143,14.684013050570963,14.687373750559145,set_transformer,6f4dec421d8ca8a60ca233da0707302c871aa8127caae786bc585c163e11c567,Set Transformer,6088,6130,137,360,16330,157416,55,0.4068410721254052,4.084778945939793,2026-08-20T08:45:45.025389+00:00
main,0.9203915171288743,0.9202713429566127,0.012610490878822569,0.012602196202221205,72.7610101820901,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.5858075040783034,13.220880913539967,13.214123352321282,14.220880913539967,14.214123352321286,zoo_cnn,219344d288a1f6230782c6839c7a9758e13c3625ddae1b87e29779a206a56278,Zoo CNN,6088,6130,137,360,16330,145584,55,0.492622229102691,5.423445282093488,2026-08-20T08:42:16.627349+00:00
main,0.91294080604534,0.9138761803160613,0.014898030460150279,0.014763983333541272,6.86164355603978,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,1.4261649874055415,16.10941435768262,16.122605027201732,17.10941435768262,17.12260502720173,lightgbm_multiclass,5689446e19bdea1df411111e1e4b5cc50183c270622d0757b33c51d0a5938a1c,LightGBM,6040,6352,137,20,873,7400,56,0.4970977617229817,6.166341623371601,2026-08-20T06:08:34.443627+00:00
