task_id,metric,n_train,model_left,model_right,width_mean_difference_left_minus_right,width_simultaneous_lower,width_simultaneous_upper,target_coverage,coverage_mean_left,coverage_mean_right,coverage_lcb_left,coverage_lcb_right,coverage_controlled_left,coverage_controlled_right,both_coverage_controlled,sharper_model,sharper_at_controlled_coverage,conclusion,decision_rule,confidence_level,width_family_contrasts,coverage_family_members,bootstrap_draws,bootstrap_unit,bootstrap_index_sha256_width,bootstrap_index_sha256_coverage
bdb2020_rushing_harmonized,interval_width,240,linear_structure,attn_relnet,1.1857143758358821,0.7352847866413226,1.6361439650304417,0.9,0.931329830813666,0.9255089043183579,0.9282146539297,0.9203282716657575,True,True,True,attn_relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,240,linear_structure,set_transformer,1.8959511791003771,1.2587644412861803,2.533137916914574,0.9,0.931329830813666,0.9190589490859378,0.9282146539297,0.9130191307270712,True,True,True,set_transformer,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,240,boosted_structure,relnet,4.559471535722583,4.1265103894761,4.992432681969066,0.9,0.9392339332581195,0.9266121330043453,0.9373289124887336,0.9222469105872187,True,True,True,relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,240,boosted_structure,attn_relnet,4.600053888397274,4.132747557147838,5.06736021964671,0.9,0.9392339332581195,0.9255089043183579,0.9373289124887336,0.9203282716657575,True,True,True,attn_relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,240,boosted_structure,set_transformer,5.310290691661769,4.652785399724178,5.96779598359936,0.9,0.9392339332581195,0.9190589490859378,0.9373289124887336,0.9130191307270712,True,True,True,set_transformer,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,240,relnet,attn_relnet,0.04058235267469153,-0.3180928969310391,0.3992576022804221,0.9,0.9266121330043453,0.9255089043183579,0.9222469105872187,0.9203282716657575,True,True,True,,False,inconclusive_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,240,relnet,set_transformer,0.7508191559391852,0.1174568195224941,1.3841814923558764,0.9,0.9266121330043453,0.9190589490859378,0.9222469105872187,0.9130191307270712,True,True,True,set_transformer,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,240,attn_relnet,set_transformer,0.7102368032644939,0.05756934359185961,1.3629042629371282,0.9,0.9255089043183579,0.9190589490859378,0.9203282716657575,0.9130191307270712,True,True,True,set_transformer,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,360,linear_structure,boosted_structure,-3.257416370950598,-3.522169619038092,-2.992663122863104,0.9,0.9322015365598176,0.9395995281805276,0.9293064711585965,0.937771343154875,True,True,True,linear_structure,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,360,linear_structure,relnet,1.1387113370919462,0.7099093156437841,1.5675133585401082,0.9,0.9322015365598176,0.9240490895177933,0.9293064711585965,0.9184070163535484,True,True,True,relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,360,linear_structure,attn_relnet,1.3436485815260653,0.9491330261002481,1.7381641369518825,0.9,0.9322015365598176,0.9225662262098201,0.9293064711585965,0.9174026785171003,True,True,True,attn_relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,360,linear_structure,set_transformer,1.8025511373078407,1.2700400798126072,2.335062194803074,0.9,0.9322015365598176,0.9208821286736945,0.9293064711585965,0.914734057211942,True,True,True,set_transformer,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,360,boosted_structure,relnet,4.3961277080425445,3.9546231416968363,4.837632274388253,0.9,0.9395995281805276,0.9240490895177933,0.937771343154875,0.9184070163535484,True,True,True,relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,360,boosted_structure,attn_relnet,4.601064952476663,4.179695866898779,5.022434038054547,0.9,0.9395995281805276,0.9225662262098201,0.937771343154875,0.9174026785171003,True,True,True,attn_relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,360,boosted_structure,set_transformer,5.059967508258438,4.474633071598522,5.645301944918355,0.9,0.9395995281805276,0.9208821286736945,0.937771343154875,0.914734057211942,True,True,True,set_transformer,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,360,relnet,attn_relnet,0.20493724443411898,-0.1712761954678546,0.5811506843360925,0.9,0.9240490895177933,0.9225662262098201,0.9184070163535484,0.9174026785171003,True,True,True,,False,inconclusive_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,360,relnet,set_transformer,0.6638398002158951,0.12906928418299768,1.1986103162487924,0.9,0.9240490895177933,0.9208821286736945,0.9184070163535484,0.914734057211942,True,True,True,set_transformer,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,360,attn_relnet,set_transformer,0.4589025557817758,-0.08612803433921762,1.0039331459027692,0.9,0.9225662262098201,0.9208821286736945,0.9174026785171003,0.914734057211942,True,True,True,,False,inconclusive_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
